time,no,review,score,read_volume
2022/6/20,89,"['涨好', '几天', '也', '不到', '一块', '，', '你', '一天', '就', '回到', '解放前', '，', '真牛']",7,426
2022/6/20,90,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '垃圾', '垃圾']",-2,284
2022/6/20,91,"['中海油', '服', '6', '月', '20', '日', '盘中', '跌幅', '达', '5%']",-1,302
2022/6/20,92,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '嗯', '，', '前', '几天', '卖', '了', '，', '一直', '在', '等', '。', '虽然']",0,413
2022/6/20,93,['疯了'],0,347
2022/6/20,94,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '不会', '跌停', '吧']",1,582
2022/6/20,95,"['你', '咋', '地', '了', '？']",0,376
2022/6/20,96,"['中海油', '服', '6', '月', '20', '日', '加速', '下跌']",0,365
2022/6/19,97,"['回调', '皆', '是', '机会', '，', '大', '行情', '大', '周期', '$', '中', '远海', '控', '(', 'SH601919', ')', '$', '$', '招']",0,1194
2022/6/19,98,"['中海油', '服', '本周', '融资', '净', '偿还', '18.64', '万元', '，', '居', '采掘', '行业', '板块', '第']",-1,555
2022/6/19,99,"['中海油', '服', '本周', '沪', '股通', '持股', '市值', '增加', '1.25', '亿元', '，', '居', '采掘', '行业']",1,1096
2022/6/19,100,"['油运', '的', '价格', '都', '没有', '起来', '，', '何谈', '股价', '见', '顶', '$', '招商', '南油', '(', 'SH6019']",-7,688
2022/6/19,101,"['$', 'XD', '中海油', '(', 'SH601808', ')', '$', '油价', '暴跌', '了', '，', '但是', '我们', '散户', '一起', '坚']",-1,881
2022/6/18,102,"['中海油', '服', '：', '6', '月', '17', '日', 'A股', '每股', '发放', '现金', '红利', '0.15', '元']",1,1128
2022/6/18,103,"['$', 'XD', '中海油', '(', 'SH601808', ')', '$', '芭比', 'Q', '了', '，', '跌停', '开盘', '。']",-1,830
2022/6/18,104,"['中海油', '服', '06', '月', '17', '日获', '沪', '股通', '增持', '69.44', '万股']",1,414
2022/6/17,105,"['$', 'XD', '中海油', '(', 'SH601808', ')', '$', '港股', '中海油', '服', 'H股', '放', '大量', '下跌', '，', '机']",0,765
2022/6/17,106,"['$', 'XD', '中海油', '(', 'SH601808', ')', '$', '没', '觉得', '钱', '多', '啊', '？']",0,571
2022/6/17,107,"['现在', '分红', '都', '这么', '抠搜', '的', '了']",-5,807
2022/6/17,108,"['居然', '改名', '了']",-1,540
2022/6/17,109,"['$', 'XD', '中海油', '(', 'SH601808', ')', '$', '除了', '想', '骂', '还是', '骂']",-2,273
2022/6/17,110,"['中海油', '服', '06', '月', '16', '日获', '沪', '股通', '增持', '397.09', '万股']",1,375
2022/6/17,111,"['中海油', '服', '：', '融资', '净', '偿还', '566.1', '万元', '，', '融资', '余额', '1.43', '亿元', '（', '0']",-1,361
2022/6/16,112,"['$', '杰瑞', '股份', '(', 'SZ002353', ')', '$', '$', '中海油', '服', '(', 'SH601808', ')', '$', '$', '石化', '机械', '(']",-1,2724
2022/6/16,113,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '废', '了', '吗', '…', '？', '还是', '蹲', '一下', '再', '上', '？']",0,467
2022/6/16,114,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '跌比', '中曼', '跌', '的', '多']",-1,423
2022/6/16,115,"['中海油', '服', '本周', '融资', '净', '偿还', '5067.71', '万元', '，', '居', '采掘', '行业', '板块']",-1,734
2022/6/16,116,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '这票', '废', '了', '，', '港股', '油服', 'H股', '机构', '不计']",0,298
2022/6/16,117,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '这得', '补跌', '吧']",-1,407
2022/6/16,118,"['中海油', '服', '：', '融资', '余额', '1.49', '亿元', '，', '创近', '一年', '新低', '（', '06', '-', '09', '）']",-1,666
2022/6/16,119,"['给', '我', '涨', '，', '尾盘', '来个', '奇迹']",10,416
2022/6/16,120,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '涨起来']",0,234
2022/6/16,121,"['这', '各', '杀跌', '也', '太假', '啦', '！', '！']",-1,603
2022/6/16,122,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '港股', '跌', '百分之十', '，', '必有', '大事', '？']",-1,315
2022/6/16,123,"['中海油', '服', '6', '月', '16', '日', '加速', '下跌']",0,302
2022/6/16,124,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '涨', '不过', '中曼']",1,232
2022/6/16,125,"['还', '昨天', '走', '了']",0,365
2022/6/16,126,"['中海油', '服', '06', '月', '15', '日获', '沪', '股通', '增持', '18.95', '万股']",1,337
2022/6/16,127,"['中海油', '服', '：', '融资', '净', '买入', '33.12', '万元', '，', '融资', '余额', '1.49', '亿元', '（', '0']",0,301
2022/6/15,128,"['那些', '吹牛', '逼', '说', '涨', '20', '涨', '18', '的', '呢', '？', '出来', '说', '两句', '啊']",-2,771
2022/6/15,129,"['中海油', '服', '的', '融资', '余额', '一直', '都', '是', '少', '的', '可怜', '，', '是', '什么', '原因', '？', '哪']",-1,1075
2022/6/15,130,"['当心', '今晚', '原油', '跌停', '[', '发呆', ']', '[', '发呆', ']', '赶紧', '跑', '[', '胜利', ']', '[', '胜利', ']', '[', '看']",1,712
2022/6/15,131,['垃圾'],-1,491
2022/6/15,132,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '还要', '跌', '几天', '，', '为什么', '不', '学学', '中曼石']",-1,260
2022/6/15,133,"['中海油', '服', '和', '大盘', '逆向', '而行', '，', '庄家', '你', '怎么', '能', '这样', '？']",-1,402
2022/6/15,134,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '中', '石油', '当仁不让', '！', '油服', '是', '要', '服了', '？']",3,259
2022/6/15,135,"['中海油', '服', '：', '融资', '净', '买入', '636.43', '万元', '，', '融资', '余额', '1.48', '亿元', '（']",0,366
2022/6/14,136,['转发'],0,425
2022/6/14,137,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '服不服', '？', '？', '？', '这', '还', '在', '大', '周期', '，', '不是']",0,345
2022/6/14,138,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '原油', '下跌', '赶紧', '跑路']",-2,741
2022/6/14,139,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '好好', '涨', '吧']",1,242
2022/6/14,140,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '特别', '分配', '10', '派', '1.3', '元', '什么', '意思', '。', '求']",0,752
2022/6/14,141,"['垄断', '企业']",-5,327
2022/6/14,142,"['中海油', '服', '：', '融资', '余额', '1.42', '亿元', '，', '创近', '一年', '新低', '（', '06', '-', '13', '）']",-1,334
2022/6/14,143,"['601808', ':', '中海油', '服', '2021', '年', '年度', '权益', '分派', '实施', '公告']",0,1575
2022/6/13,144,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '气人', '的']",0,295
2022/6/12,145,"['中海油', '服', '2021', '年度', '10', '派', '0.2', '元']",0,594
2022/6/12,146,"['601808', ':', '中海油', '服', 'H股', '公告', '-', '董事', '名单', '与其', '角色', '和', '职能']",0,697
2022/6/12,147,"['中海油', '服', '本周', '沪', '股通', '持股', '市值', '增加', '2.21', '亿元', '，', '居', '采掘', '行业']",1,486
2022/6/11,148,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '应该', '回补', '一下', '14.13', '元', '的', '缺口']",0,807
2022/6/11,149,"['关注', '中海油', '服', '，', '石化', '油服', '$', '中海油', '服', '(', 'SH601808', ')', '$', '$', '石化', '油']",0,1235
2022/6/11,150,"['中海油', '服', '06', '月', '10', '日获', '沪', '股通', '增持', '318.72', '万股']",1,401
2022/6/11,151,"['中海油', '服', '：', '融资', '余额', '1.43', '亿元', '，', '创近', '一年', '新低', '（', '06', '-', '10', '）']",-1,399
2022/6/10,152,"['动', '了', '，']",0,363
2022/6/10,153,"['营业额', '是', '中海油', '股', '几倍', '，', '市值', '却', '不到', '中海油', '股', '一半', '，', '牛B', '$']",7,1559
2022/6/10,154,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '这种', '大', '周期', '股', '除非', '超级', '操作', '要', '不', '都']",1,389
2022/6/10,155,"['所有', '相关', '板块', '都', '是', '红', '的', '，', '你', '这么', '压着', '真的', '好', '吗', '？']",0,736
2022/6/10,156,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '这货', '死气', '腾腾', '的', '，', '受不了', '[', '怒', ']', '[', '怒', ']']",0,369
2022/6/10,157,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '这货', '收盘', '会', '越来越低', '，', '大家', '准备', '好']",0,355
2022/6/10,158,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '这货', '今天', '要', '破', '15', '元', '[', '怒', ']', '[', '怒', ']', '[', '怒', ']']",0,464
2022/6/10,159,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '快到', '前', '高', '了', '，', '出来', '避一避']",0,374
2022/6/10,160,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '调整', '结束', '，', '外资', '真', '厉害']",0,384
2022/6/10,161,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '今天', '2', '点半后', '在', '15.75', '不', '知道', '是', '谁', '卖']",0,665
2022/6/9,162,"['明天', '3', '个点']",0,332
2022/6/9,163,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '什么', '时候', '分红', '？']",0,542
2022/6/9,164,"['石油', '板块', '，', '怎么', '出', '了', '你', '这个', '不争气', '的', '玩意']",-1,532
2022/6/9,165,"['宝塔', '买入', '了', '，', '昨天', '说', '的', '价格', '，', '中海油', '服买', '了', '点', '试试', '$', '宝塔']",6,718
2022/6/9,166,"['卖早', '了', '，', '呜呜']",0,475
2022/6/9,167,"['完', '了', '，', '上不去', '了', '，', '散', '了', '吧']",0,620
2022/6/9,168,"['[', '图片', ']']",0,527
2022/6/9,169,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '景气', '周期', '，', '服不服', '？', '？', '？']",3,375
