time,no,review,score,read_volume
2022/6/6,2324,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '死', '了']",0,151
2022/6/6,2325,"['甘', '咨询', '翻版', '走势', '，', '周一', '不妙']",-2,188
2022/6/6,2326,"['游资', '能', '有', '二十万', '手', '，', '剩下', '的', '都', '是', '小散', '的']",0,163
2022/6/6,2327,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '放', '我', '出去', '，', '我要', '抄底', '渤海', '了', '[', '大哭', ']']",0,141
2022/6/6,2328,"['牛', '啊', '，', '封单', '50', '万手']",0,134
2022/6/6,2329,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '这么', '多', '成交', '，', '这么', '多', '勇士', '[', '怒', ']', '[', '怒', ']', '[']",27,124
2022/6/6,2330,"['我', '就', '1', '手', '让', '我', '飞', '吧', '，', '呵呵']",0,139
2022/6/6,2331,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '闷死', '别人', '也', '闷死', '自己', '。']",-2,238
2022/6/6,2332,"['机构', '游资', '今天', '是', '不会', '来', '翘板', '的', '，', '翘板', '也', '是', '明天', '或者', '是', '后天']",0,134
2022/6/6,2333,"['所谓', '富贵', '险中求', '，', '干', '就', '完', '了']",5,138
2022/6/6,2334,"['我', '问问', '有', '散户', '出去', '吗', '？', '不是', '主力', '的', '大', '单排', '在', '散户', '前面', '吗', '？']",-7,250
2022/6/6,2335,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '怎么回事', '怎么回事', '，', '加油', '！']",1,151
2022/6/6,2336,"['看看', '甘', '咨询', '和', '国统', '股份', '就', '知道', '了', '，', '还', '傻傻的', '唱', '多']",0,404
2022/6/6,2337,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '撤单', '反正', '出不去']",0,116
2022/6/6,2338,"['真的', '坠', '了']",0,138
2022/6/6,2339,"['超短', '今天', '都', '是', '闷', '杀']",-1,129
2022/6/6,2340,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '那些', '炒底', '的', '脑子', '指定', '是', '有些', '毛病']",-2,142
2022/6/6,2341,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '前', '2', '天', '主力', '同意', '被', '埋', '，', '为什么', '钱', '太多']",8,137
2022/6/6,2342,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '今天', '这', '行情', '，', '这个', '封', '的', '很', '死', '阿', '，', '看来']",0,129
2022/6/6,2343,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '龙头股', '首阴', '都', '是', '会', '走', '一批', '游资', '再进', '不']",0,1342
2022/6/6,2344,['诱多'],0,109
2022/6/6,2345,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '你', '个', '垃圾', '，']",-1,139
2022/6/6,2346,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '我', '一直', '挂', '跌停', '挂到', '我', '出去', '为止', '[', '大笑', ']']",-1,246
2022/6/6,2347,"['目测', '三个', '跌停', '，', '耶稣', '如来佛', '祖', '天兵天将', '都', '拦不住', '。']",-1,139
2022/6/6,2348,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '外面', '大好', '行情', '，', '买', '哪支', '不能', '赚钱', '，', '人']",7,143
2022/6/6,2349,"['炒股票', '奇闻', '主力', '出货', '？', '跌停板', '出货', '？', '主力', '怎么', '这样', '出货', '？']",14,129
2022/6/6,2350,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '都', '不要买', '，', '让', '购装', '慢慢', '玩']",-1,128
2022/6/6,2351,"['上午', '该', '干', '啥', '干', '啥', '午后', '再', '看']",0,379
2022/6/6,2352,"['都', '想', '跑', '，', '外面', '资金', '谁', '会来', '翘板', '，', '开板', '了', '随时', '都', '可以', '走', '，', '不']",0,269
2022/6/6,2353,"['完全', '没有', '交易量', '了', '，', '是', '主力', '跑光', '了', '吗', '？', '为啥', '散户', '也', '没人', '割']",-21,363
2022/6/6,2354,"['从', '哪里', '来', '回到', '哪里', '去', '，', '连续', '10', '个', '跌停']",-1,236
2022/6/6,2355,"['小散', '才', '几个', '钱', '，', '机构', '干', '游资', '，', '就算', '四个', '跌停板', '，', '你', '不', '卖', '你']",0,145
2022/6/6,2356,"['哎家', '人们', '我', '又', '来', '了']",0,119
2022/6/6,2357,"['慢慢', '市场', '开始', '走极端', '了']",0,147
2022/6/6,2358,"['棺材', '本', '都', '没了', '[', '哭', ']']",0,74
2022/6/6,2359,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '龙版', '传媒', '涨停', '了', '你', 'TM', '的', '还', '封死']",1,140
2022/6/6,2360,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '这', '有些', '蠢货', '非', '要说', '跌停', '是', '散户', '挂', '跌停']",-3.5,152
2022/6/6,2361,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '跟', '钱江', '水利', '一个样']",0,151
2022/6/6,2362,"['完蛋', '了']",-5,138
2022/6/6,2363,"['还会', '咸鱼翻身', '吗', '？']",1,138
2022/6/6,2364,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '这', '主力', '太过分', '了', '，', '收盘', '还要', '套', '一波', '。']",7,143
2022/6/6,2365,"['哈哈哈', '哈哈哈', '管', '住手', '迈开', '腿', '！', '！', '这', '就是', '不会', '做', '高抛低吸', '死']",-1,162
2022/6/6,2366,"['我', '想', '知道', '，', '周五', '尾盘', '拉', '了', '点', '就', '沸腾', '的', '那些', '人', '，', '今天', '加仓', '了']",0,278
2022/6/6,2367,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '大单', '压死', '，', '半小时', '买入', '才', '三千多万', '，']",0,408
2022/6/6,2368,"['大盘', '涨', '疯了', '，', '你', '个', '垃圾']",0,126
2022/6/6,2369,"['今天', '没戏', '了', '，', '明天', '希望', '给', '个', '机会']",0,139
2022/6/6,2370,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '[', '哭', ']', '[', '哭', ']', '[', '哭', ']', '[', '哭', ']', '[', '哭', ']', '[', '哭', ']', '[', '哭', ']', '[', '哭', ']']",0,126
2022/6/6,2371,"['三个', '亿', '不到', '的', '封榜', '就让', '你们', '哀嚎', '遍野', '抑或', '幸灾乐祸', '？', '榜', '一']",-16,176
2022/6/6,2372,"['幸好', '卖', '的', '少', '，', '冲动', '是', '魔鬼', '啊', '！']",-10,137
2022/6/6,2373,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '吓死', '孩子', '啦', '，', '跌停', '不敢买', '了', '，', '涨停', '拼']",-1,142
2022/6/6,2374,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '虽然', '今天', '轻仓', '还是', '希望', '粤传', '涨停', '，', '前']",1,267
2022/6/6,2375,"['妖股', '腰斩', '，', '牛股', '还', '在', '，', '低吸', '，']",0,138
2022/6/6,2376,"['我', '也', '一样', '选错', '了', '[', '哭', ']', '[', '哭', ']']",0,131
2022/6/6,2377,"['呵呵', '[', '滴汗', ']']",0,131
2022/6/6,2378,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '不', '知道', '有人', '还', '记得', '星期四', '早上', '20', '万手']",0,164
2022/6/6,2379,"['参考', '国统', '股份', '，', '甘', '咨询']",0,164
2022/6/6,2380,"['快', '分红', '了']",0,153
2022/6/6,2381,"['除了', 'T', '没有', '任何', '办法']",0,144
2022/6/6,2382,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '才', '一个', '跌停板', '[', '捂脸', ']', '[', '笑', '哭', ']', '[', '吃瓜', ']', '[']",0,147
2022/6/6,2383,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '使劲', '割', '韭菜', '鸡蛋', '5', '个', '跌停板']",0,124
2022/6/6,2384,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '值得', '庆幸', '的', '是', '我', '判断正确', '星期四', '提前']",11,208
2022/6/6,2385,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '那么', '多人', '说', '跌停', '，']",-1,1090
2022/6/6,2386,"['反正', '出不去', '，', '在', '抄个', '底', '。']",0,161
2022/6/6,2387,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '半夜', '卖出', '的', '能', '出', '吗']",0,247
2022/6/6,2388,"['等', '着', '你们', '撬板']",0,122
2022/6/6,2389,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '闲来无事', '，', '我来', '编个', '剧本', '。', '最多', '三个']",1,141
2022/6/6,2390,"['唱空', '是', '要', '害人', '的', '：', '股票走势', '谁', '也', '猜', '不准', '，', '有', '的', '股民', '听', '了', '唱']",-8,501
2022/6/6,2391,"['粤', '传媒', '，', '真狠', '，', '[', '哭', ']', '血汗钱', '没了']",0,161
2022/6/6,2392,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '上周', '就', '说', '了', '，', '节后', '直接', '闷', '杀', '，', '跟', '钱江']",-1,151
2022/6/6,2393,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '特斯拉', '，', '害怕', '的', '是', '小康', '股份', '，', '我', '是', '华']",3,157
2022/6/6,2394,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '感谢', '主力', '给', '包', '的', '端午节', '红包', '，', '也', '感谢']",13,1555
2022/6/6,2395,"['现在', '是不是', '要', '现天', '地板', '地天板', '的', '节奏', '呢', '？', '要', '跟上', '潮流', '吧', '今']",1,146
2022/6/6,2396,"['没', '开盘', '我', '就', '挂', '在', '那', '了', '，', '卖不出去', '666']",1,347
2022/6/6,2397,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '要', '不', '买', '不', '上', '，', '买', '上', 'A', '字', '杀']",-1,375
2022/6/6,2398,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '这', '算不算', '恶意', '操纵', '，', '尾盘', '拉升', '诱多', '，']",-7,151
2022/6/6,2399,"['一个', '跌停', '把', '你们', '吓成', '这样', '有点', '风吹草动', '就', '脚底抹油']",-1,396
2022/6/6,2400,['下班'],0,356
2022/6/6,2401,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '哈哈哈哈', '哈哈哈哈', '哈哈哈哈', '好', '。', '一个']",0,140
2022/6/6,2402,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '[', '微笑', ']', '[', '微笑', ']', '[', '微笑', ']']",0,140
2022/6/6,2403,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '大', '聪明', '，', '按', '了', '按钮', '你', '能', '出去', '么', '？', '把', '自']",5,175
2022/6/6,2404,"['这样', '搞', '估计', '后天', '开', '地板', '，', '哭', '了', '上周', '抄底', '的', '，', '好像', '是', '跟', '浙江']",0,190
2022/6/6,2405,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '只有', '一百', '股能', '接受', '亏损', '，']",-1,402
2022/6/6,2406,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '向龙版', '传媒', '转移', '吧', '，', '十倍', '市盈率', '，', '小']",0,146
2022/6/6,2407,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '先', '把', '昨天', '跌停', '买进', '的', '清掉', '？', '然后', '再', '…']",-1,421
2022/6/6,2408,"['5', '进', '6']",0,312
2022/6/6,2409,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '主力', '出货', '手段', '就是', '高']",6,386
2022/6/6,2410,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '乖乖', '的', '跌回', '3.6', '元', '吧', '！', '亏损', '严重的', '股']",2,134
2022/6/6,2411,"['买', '在', '最', '顶峰', '，', '就', '一百', '股', '，', '涨', '也好', '跌', '也罢', '随', '你', '玩', '[', '滴汗', ']']",3,136
2022/6/6,2412,"['坑死', '散户', '不吐骨头']",0,160
2022/6/6,2413,"['唱', '多', '那个', '拖', '，', '把', '好多', '帖子', '都', '删了']",0,146
2022/6/6,2414,"['今天', '这样', '了', '？', '不', '准备', '开板', '？']",0,167
2022/6/6,2415,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '马', 'B', '直接', '跌停', '，', '老子', '亏小', '七万']",-1,410
2022/6/6,2416,"['高位', '爆量', '大', '阴线', '主力', '出货', '明显', '，', '后市', '看跌', '，', '6', '月', '5', '日', '跌停', '概']",6,1144
2022/6/6,2417,"['洗盘', '了', '[', '围观', ']']",0,236
2022/6/6,2418,"['今天', '开始', '杀', '龙头', '了', '，', '$', '宝塔', '实业', '(', 'SZ000595', ')', '$', '、', '$', '粤', '传媒', '(', 'SZ']",3,318
2022/6/6,2419,"['唱', '多', '的', '呢', '，', '唱', '多', '是', '为了', '出货', '吧', '？']",0,169
2022/6/6,2420,"['哪位', '大哥', '带', '我们', '一起', '翘板']",0,160
2022/6/6,2421,"['第一轮', '结束', '，', '坐等', '第二', '浪', '机会']",1,151
2022/6/6,2422,"['美盛', '和', '你', '都', '买', '了', '我', '真牛', 'b']",7,140
2022/6/6,2423,"['请问', '一下', '，', '跌停', '不动', '了', '吗', '？']",-1,125
2022/6/6,2424,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '地天板', '，', '赌', '一把', '。']",0,346
2022/6/6,2425,"['是', '妖', '就', '挣点', '，', '不是', '就', '赔点', '，', '下班', '收工']",0,134
2022/6/6,2426,"['真是', '一只', '烂股', '一买', '就', '跌', '，', '惨', '了', '[', '哭', ']']",-2,130
2022/6/6,2427,['下班'],0,130
2022/6/6,2428,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '买', '几千块', '都', '亏', '那么', '多', '，', '那些', '买', '几十万']",-1,163
2022/6/6,2429,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '靠', '的']",0,125
2022/6/6,2430,"['甘', '咨询', '几乎', '完全', '一样', '都', '叫', '不醒', '你们', '？']",0,152
2022/6/6,2431,"['我', '直觉', '应该', '小入', '点', '能', '有', '差价', '呢']",0,288
2022/6/6,2432,['救命'],0,248
2022/6/6,2433,"['地天板', '，', '快买']",1,377
2022/6/6,2434,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '[', '笑', '哭', ']', '[', '捂脸', ']', '救命', '啊', '！', '救', '[', '吃瓜', ']', '被关']",0,152
2022/6/6,2435,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '哈哈哈', '。', '是不是', '跌停', '。', '跟', '甘', '咨询', '一样']",-1,155
2022/6/6,2436,"['被', '摁', '地上', '动弹不得', '，', '那就好', '好', '享受', '吧', '[', '呲', '牙', ']']",0,120
2022/6/6,2437,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '上周五', '还', '后悔', '卖出', '，', '现在', '看来', '是', '正确']",1,137
2022/6/6,2438,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '还是', '那句话', '，', '胆大', '吃', '肉', '，', '胆小', '喝汤', '。']",-2,340
2022/6/6,2439,"['一群', '，', '以为', '自己', '挂', '跌停', '卖出', '很', '聪明']",9,156
2022/6/6,2440,"['连续', '拉', '涨停', '的', '股', '，', '没有', '换手', '上去', '，', '谁', '来', '接盘', '啊', '。']",1,253
2022/6/6,2441,"['14', '分钟', '后', '竞价']",0,361
2022/6/6,2442,"['看着', '吧', '，', '明天', '开盘', '就是', '核', '按钮']",0,1068
2022/6/6,2443,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '几万个', '卧槽', '[', '怒', ']', '[', '怒', ']', '[', '怒', ']', '[', '怒', ']', '[', '怒', ']', '[']",0,149
2022/6/6,2444,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '国企', '板块', '跌幅', '第一', '，', '你够', '狠']",0,150
2022/6/6,2445,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '没人接', '手', '，', '进来', '直接', '杀', '！', '太', '无语', '了', '。']",-11,144
2022/6/6,2446,"['5.98', '附近', '卖']",0,124
2022/6/6,2447,"['赌', '彩票', '不得', '！', '周五', '进', '的', '光荣', '弹']",7,158
2022/6/6,2448,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '封', '的', '死死的', '，', '他', 'nnd']",0,155
2022/6/6,2449,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '终于', '核', '了', '。', '估计', '风停', '之后', '就', '会', '回复', '原']",0,157
2022/6/6,2450,"['你们', '去', '踩踏', '，', '我', '躺', '着', '不动']",-1,126
2022/6/6,2451,"['臭', '不要脸', '，', '进来', '就', '直接', '给', '闷', '杀', '，', '辛亏', '不多', '，']",-9,137
2022/6/6,2452,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '这', '稳定', '要', '跌', '的', '，', '周四', '极限', '拉一波', '，', '主']",-1,161
2022/6/6,2453,"['看到', '贴', '吧', '那些', '使劲', '唱', '多', '的', '我', '就', '想', '笑']",0,138
2022/6/6,2454,"['这么', '多唱', '多', '的', '，', '我', '就', '不', '撤单', '了', '，', '跌停', '价', '卖出']",3,328
2022/6/6,2455,"['跌停', '[', '哭', ']']",-1,130
2022/6/6,2456,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '中通', '被', '停牌', '，', '你', '又', '跌停', '，', '真的', '是', '动弹']",-1,149
2022/6/6,2457,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '舒服', '了', '吧', '，', '说', '了', '不', '听']",0,138
2022/6/6,2458,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '看到', '跌停', '我', '就', '放心', '了']",6,137
2022/6/6,2459,"['开盘', '了']",0,154
2022/6/6,2460,"['国统', '股份', '，', '甘', '咨询', '，', '就是', '例子', '，', '别抱', '幻想', '了']",1,132
2022/6/6,2461,"['粤', '传媒', '：', '融资', '净', '偿还', '3602.93', '万元', '，', '创近', '一年', '新高', '（', '06', '-', '02']",0,626
2022/6/6,2462,"['要', '一字板', '了']",0,442
2022/6/6,2463,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '操盘手', '很', '高明', '、', '上周四', '在', '尾盘', '以', '最小']",15,450
2022/6/6,2464,"['大佬', '说', '，', '炒股', '要', '有', '散户', '思维', '，', '大家', '都', '说', '跌', '，', '那', '可能', '主力', '要']",7,132
2022/6/6,2465,"['大', '概率', '按死', '地板']",0,667
2022/6/6,2466,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '2', '元', '的', '炒', '到', '6', '元', '[', '赞', ']']",0,153
2022/6/6,2467,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '今天', '开盘', '低开', '高走', '上午', '10', '点', '半左右', '封']",-1,139
2022/6/6,2468,"['9', '家', '游资', '都', '在', '，', '怕', '什么', '？']",0,154
2022/6/6,2469,"['这些', '资金流', '是', '真是假', '呢', '？', '60', '日', '流出', '与', '星期四', '流出', '比对']",0,169
2022/6/6,2470,"['看', '谁', '能', '跑', '脱哈']",0,144
2022/6/6,2471,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '今天', '好', '难受']",0,159
2022/6/6,2472,"['现在', '的', '行情', '就是', '在', '考验', '我', '的', '意志']",4,178
2022/6/6,2473,"['我', '也', '希望', '是', '的', '章', '盟主', '：', '买入', '3400', '万粤', '传媒', '，', '就', '怕', '你', '是', '来', '吹']",0,449
2022/6/6,2474,"['隔夜', '蛋', '5', '亿', '按', '死', '跌停']",-3,177
2022/6/6,2475,"['这', '主力', '还算', '有良心', '了', '尾盘', '还', '拉回来', '，', '不然', '打板', '的', '三十', '点大']",14,1228
2022/6/6,2476,"['午盘', '收盘', '低于', '6.12', '就', '可以', '清仓', '了', '！']",-1,192
2022/6/6,2477,"['抓', '妖', '不', '容易', '，', '持有', '更难', '，', '心态', '不好', '逢', '妖', '必卖', '飞', '，', '只有', '轻仓']",-1,924
2022/6/6,2478,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '什么', '粤', '传媒', '，', '明明', '是', '国统', '传媒', '[', '大哭', ']']",0,337
2022/6/6,2479,"['今天', '量', '能', '太大', '了', '，', '应该', '出货', '无疑', '吧']",0,304
2022/6/6,2480,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '今天', '打板', '的', '兄弟', '有', '吗', '[', '哭', ']']",0,503
2022/6/6,2481,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '下周', '看', '是', '空中加油', '还是', '顶部', '。', '5', '+', 'N', '能']",0,326
2022/6/6,2482,['这样'],0,954
2022/6/6,2483,"['刚', '炒', '了', '个', '菜', '，', '这面', '倒', '出来', '了', '，', '这', '速度', '也', '太快', '了', '哇', '？', '看来', '这']",0,356
2022/6/6,2484,"['节日', '魔咒', '，', '散户', '注意', '风险', '，', '不要', '接盘', '侠', '，', '明显', '诱多', '，', '该涨']",-3,362
2022/6/6,2485,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '改革', '+', '618', '消费']",3,244
2022/6/5,2486,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '多年', '之后', '不', '小心', '点', '了', '你', '，', '又', '在', '套', '散户']",0,206
2022/6/5,2487,"['随便', '说']",-5,154
2022/6/5,2488,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '和', '甘', '咨询', '简直', '是', '一模一样']",0,1127
2022/6/5,2489,"['明天', '闷', '杀']",-1,150
2022/6/5,2490,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '周一', '大家', '都', '别', '卖', '，', '价格', '就', '会', '上去']",0,858
2022/6/5,2491,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '三年', '前', '就', '6', '块钱', '多', '，', '还', '得', '大涨', '一波', '！']",1.5,646
2022/6/5,2492,"['粤', '传媒', ' ', '目前', '虽然', '5', '板', '，', '价位', '并', '不高', '！']",-1,3208
2022/6/5,2493,"['$', '黑芝麻', '(', 'SZ000716', ')', '$', '牛哇', '牛哇', '，', '今天', '早上', '出', '了', '粤', '传媒', '和', '宝']",0,2254
2022/6/5,2494,"['下周', '开始', '炒面', '。']",0,567
2022/6/5,2495,"['没有', '到头', '，', '只', '希望', '各位', '想想', '周二', '为什么', '进来', '，', '明天', '别', '踩踏']",1,213
2022/6/5,2496,"['别', '光顾', '着', '喊', '，', '晒晒', '吧', '，', '几手', '的', '也', '别', '打码', '了']",0,700
2022/6/5,2497,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '粤', '传媒', '这一波', '炒', '什么', '？', '这么', '猛', '啊']",0,1512
2022/6/5,2498,"['妖熊', '分界线', '粤', '传媒', '002181', '：', '妖初', '起']",0,1319
2022/6/5,2499,"['假阴', '都', '是', '阴', '是', '吗', '？', '这个', '假阴', '也', '是', '涨', '对', '？', '节前', '洗一洗', '正常', '的']",2,313
2022/6/5,2500,"['粤', '传媒', '，', '过节', '也', '热闹', '，', '那么', '多', '看空', '的', '，', '我', '也', '说', '两句', '，', '凑个']",4,2289
2022/6/5,2501,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '周一', '平开', '，', '2.52', '砸', '到', '3', '点', '没', '绿', '就', '知道']",0,599
2022/6/5,2502,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '人气', '还', '在', '，', '明天', '百分百', '反包', '吧']",0,539
2022/6/5,2503,"['周五', '你', '加仓', '了', '吗', '？', '粤传', '和', '特力', '，', '感觉', '特力', '短期', '强', '，', '粤', '传要']",0,283
2022/6/6,2504,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '节后', '高开', '，', '涨停', '反包', '！', '618', '临近', '，', '网']",1,1750
2022/6/5,2505,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '捕捞', '季节', '死叉']",-1,717
2022/6/5,2506,"['星期一', '随机应变']",9,660
2022/6/5,2507,"['甘', '咨询', '：', '只有', '3', '个板', '，', '根本', '不是', '妖股', '。']",0,239
2022/6/5,2508,"['人气', '掉', '这么', '多']",0,183
2022/6/5,2509,"['粤', '传媒', ' ', '蓄势', '震仓', ' ', '空中加油', '，', '618', '电商', '+', '国企改革', ' ', '信心', '做']",5,811
2022/6/5,2510,"['牛', '，', '继续', '炒']",0,375
2022/6/5,2511,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '唱空', '无用', '，', '周一', '低开', '就是', '机会', '，', '这个']",-1,925
2022/6/5,2512,"['粤', '传媒', '本周', '融资', '净', '买入', '8355.28', '万元', '，', '居', '文化传媒', '板块', '第']",0,1014
2022/6/5,2513,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '捕捞', '季节', '死叉']",-1,231
2022/6/5,2514,"['高度', '思维', '，', '这个', '股', '低位', '大天量', '百年难遇', '的', '活跃度', '，', '中期', '思']",-1,830
2022/6/5,2515,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '还有', '4', '个', '涨停板', '！']",1,551
2022/6/5,2516,"['唱空', '的', '人', '不怀好意', '，', '我', '喜欢', '当天', '买卖', '，', '不喜欢', '隔夜', '挂', '跌停']",-2,860
2022/6/5,2517,['转发'],0,188
2022/6/5,2518,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '去年', '618', '没', '起色', '，', '今年', '就', '有', '？', '行情', '一']",-3,798
2022/6/5,2519,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '韭菜', '们', '看看', '亿利', '达', '5', '月', '16', '号', '的', '走势', '，']",0,1120
2022/6/5,2520,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '周一', '绝对', '踩踏']",-3,939
2022/6/5,2521,"['粤', '传媒', '已', '成为', '妖股', '。', '妖股', '的', '特点', '就是', '股价', '波动', '大', '，', '天', '地板']",-1,1786
2022/6/5,2522,"['交易', '异动', '！', '粤', '传媒', '：', '近', '3', '个', '交易日', '上涨', '26.8%', '，', '无未', '披露', '的']",0,2123
2022/6/5,2523,"['唱空', '的', '，', '手里', '没有', '股', '，', '唱空', '，', '是', '有', '精神病', '。', '不要', '理', '它们', '。']",3,970
2022/6/5,2524,"['股', '不同', '，', '是', '不', '能够', '比较', '的', '。', '有', '的', '人', '将', '粤', '传媒', '比作', '钱江', '水利']",0,1074
2022/6/5,2525,"['下周', '连续', '五个', '一字', '断魂', '刀', '涨停板', '！', '支持', '点赞']",7,981
2022/6/5,2526,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '跌停']",-1,499
2022/6/5,2527,"['6.1', '日', '买入', '的', '（', '因为', '是', '3', '天板', '）', '，', '我', '一个个', '营业部', '查', '的', '，', '都']",0,670
2022/6/5,2528,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '大家', '怎么', '看']",0,1443
2022/6/5,2529,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$']",0,204
2022/6/5,2530,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '跟前', '段时间', '的', '亿利', '达', '一模一样', '，', '周一']",0,1203
2022/6/5,2531,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '估摸', '着', '龙虎榜', '最少', '三家', '人', '整整齐齐']",3,695
2022/6/5,2532,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '龙头股', '首阴', '都', '是', '会', '走', '一批', '游资', '再进', '不']",0,987
2022/6/5,2533,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '明天', '高开高', '走', '，', '挂个', '锤子', '跌停']",-1,585
2022/6/5,2534,"['上塘路', '老师', '估计', '又', '是', '明天', '开盘', '就', '砸', '，', '周一', '有戏', '看', '了']",1,878
2022/6/5,2535,"['粤', '传媒', '(', '002181', ')', '龙虎榜', '数据', '(', '05', '-', '27', ')']",0,4241
2022/6/5,2536,"['6.2', '日', '成交', '13', '亿', '，', '都', '是', '散户', '吃', '的', '？', '是', '其他', '游资', '吃', '的', '，', '那么']",0,280
2022/6/5,2537,"['$', '粤', '传媒', '(', 'SZ002181', ')', '$', '(', '不', '针对', '，', '勿', '自觉', '对号入座', '，', '但', '不排']",5,1144
