id,time,review,read_volume
96,2022/6/1,$亿联网络(SZ300628)$这垃圾吃了精药了今天，还得说这,601
97,2022/6/1,亿联网络:第四届监事会第六次会议决议公告,264
98,2022/6/1,亿联网络:关于调整2018年及2020年限制性股票激励计划,321
99,2022/6/1,亿联网络:福建至理律师事务所关于关于厦门亿联网络技,263
100,2022/6/1,亿联网络:独立董事关于第四届董事会第六次会议相关事,247
101,2022/6/1,亿联网络:关于调整2022年限制性股票激励计划首次授予,310
102,2022/6/1,亿联网络:第四届董事会第六次会议决议公告,258
103,2022/6/1,亿联网络:关于特定股东减持股份预披露的公告,349
104,2022/6/1,亿联网络:监事会关于2022年限制性股票激励计划首次授,247
105,2022/6/1,亿联网络:关于向2022年限制性股票激励计划激励对象首,281
106,2022/6/1,亿联网络:北京大成(厦门)律师事务所关于厦门亿联网络,231
107,2022/6/1,分红，1%的涨幅还是要拉的，除权后又回71,547
108,2022/6/1,亿联网络：连续6日融资净偿还累计1580.14万元（05-31,259
109,2022/6/1,亿联网络05月31日获深股通增持12.68万股,271
110,2022/5/31,钝刀割肉，你想公司分红，庄家要你的本！感觉分红后主,1164
111,2022/5/31,$亿联网络(SZ300628)$今天清仓了！坚决不要相信分红，,651
112,2022/5/31,几点分红,503
113,2022/5/31,75.1左右的压力位，上不去的话还要回撤,318
114,2022/5/31,亿联网络：连续5日融资净偿还累计1352.29万元（05-30,255
115,2022/5/31,亿联网络05月30日获深股通增持13.56万股,278
116,2022/5/30,$亿联网络(SZ300628)$这垃圾咋今天红啦,542
117,2022/5/30,今天清仓了,448
118,2022/5/30,$亿联网络(SZ300628)$73.50卖的是,443
119,2022/5/30,亿联网络：连续4日融资净偿还累计655.17万元（05-27）,284
120,2022/5/29,亿联网络本周融资净偿还329.85万元，居通信设备板块第,507
121,2022/5/29,亿联网络本周深股通持股市值减少3426.61万元，居通信,524
122,2022/5/27,亿联网络股东户数增加13.79%，户均持股263.42万元,607
123,2022/5/27,$亿联网络(SZ300628)$这垃圾逼的呢，浪费了大好时间,496
124,2022/5/27,亿联网络：海外是公司业务的主战场 国内业务占比相对,574
125,2022/5/27,周月线破位死叉必然下跌新低！看戏,792
126,2022/5/27,涨一个点都能争出来,541
127,2022/5/27,有机构出走了吧，难道还是北向背锅？都是准备搭轿子的,759
128,2022/5/27,您好！请问截至5月20号，公司股东人数是多少？谢谢！,2541
129,2022/5/27,昨天召开的全国稳住经济大盘电视电话会议，参会人数创,2680
130,2022/5/27,$亿联网络(SZ300628)$明日会来根阳线。稍安勿躁,804
131,2022/5/27,亿联网络：连续3日融资净偿还累计623.61万元（05-26）,302
132,2022/5/27,亿联网络05月26日被深股通减持9.93万股,302
133,2022/5/26,$亿联网络(SZ300628)$6月1号解禁股上市，不想抬轿，六,405
134,2022/5/26,垃圾又跳水了,454
135,2022/5/26,死叉，创新低！,589
136,2022/5/26,$亿联网络(SZ300628)$垃圾,366
137,2022/5/26,咋又跌了,428
138,2022/5/26,亿联网络：融资净偿还40.18万元，融资余额9913.22万元,279
139,2022/5/26,亿联网络05月25日被深股通减持10.53万股,287
140,2022/5/26,$亿联网络(SZ300628)$六个小时之内必现巨阳！长度20公,845
141,2022/5/25,$亿联网络(SZ300628)$没啥说的！明天2.0cm！,481
142,2022/5/25,$亿联网络(SZ300628)$《割肉》如果你突然打了个喷嚏那,535
143,2022/5/25,做T的绝佳好股,537
144,2022/5/25,重磅消息：300188美亚柏科明天实力拉板，加油[看多][,600
145,2022/5/25,垃圾的性质永远没变,330
146,2022/5/25,亿联网络：融资净偿还454.49万元，融资余额9953.4万元,301
147,2022/5/25,亿联网络05月24日被深股通减持20.84万股,307
148,2022/5/24,数字化转型要来了,502
149,2022/5/24,亿联网络:2021年年度权益分派实施公告,778
150,2022/5/24,亿联网络：融资净买入293.76万元，融资余额1.04亿元（,295
151,2022/5/24,亿联网络05月23日被深股通减持5.32万股,270
152,2022/5/23,亿联网络2021年度10派8元,315
153,2022/5/23,亿联网络05月20日获深股通增持1.92万股,428
154,2022/5/23,$亿联网络(SZ300628)$庄家太黑，太它妈垃圾了,502
155,2022/5/23,$亿联网络(SZ300628)$垃圾收绿呀！,531
156,2022/5/23,亿联网络本周深股通持股市值减少1360.37万元，居通信,624
157,2022/5/23,亿联网络本周融资净买入169.68万元，居通信设备板块第,612
158,2022/5/23,亿联网络：连续3日融资净偿还累计1385.83万元（05-20,286
159,2022/5/23,$亿联网络(SZ300628)$真它妈垃圾,441
160,2022/5/23,清仓清仓，垃圾，一年多了硬是在70出头,507
161,2022/5/20,送怂货,338
162,2022/5/20,好像要大跌了,935
163,2022/5/20,亿联网络：融资净偿还318.72万元，融资余额1.12亿元（,309
164,2022/5/20,$亿联网络(SZ300628)$楼下的兄弟咋喝这么晚,523
165,2022/5/19,$亿联网络(SZ300628)$垃圾千万别红红了，又得掉下来,348
166,2022/5/19,极致缩量，反弹在即！,541
167,2022/5/19,$亿联网络(SZ300628)$你舍得搁这垃圾，搁了这垃圾如果,314
168,2022/5/19,亿联网络：融资净偿还1.01万元，融资余额1.15亿元（05,315
169,2022/5/19,亿联网络05月18日获深股通增持2.68万股,308
170,2022/5/18,阴跌不止，跌跌不休！雷股本色[大笑],983
171,2022/5/18,迭起来挺快,374
172,2022/5/18,$亿联网络(SZ300628)$今天进去，明天套,317
173,2022/5/18,$亿联网络(SZ300628)$有种你别涨,313
174,2022/5/18,预测明天75以上,547
175,2022/5/18,亿联网络05月17日被深股通减持8.12万股,393
176,2022/5/18,板块都涨上去了，这垃圾还这球样子,357
177,2022/5/18,亿联网络：融资净买入139.23万元，融资余额1.15亿元（,305
178,2022/5/18,亿联网络:关于2022年限制性股票激励计划内幕信息知情,595
179,2022/5/18,看日K线、周K线和月K线全部破位，典型出货走势，下跌,877
180,2022/5/17,跌跌不休,552
181,2022/5/17,$亿联网络(SZ300628)$这么一整，新鲜可口的嫩韭菜的韭,605
182,2022/5/17,$亿联网络(SZ300628)$开的什么会啊，越开越跌,711
183,2022/5/17,小散民永远要记住，公司出这些利好全是为了割韭菜,521
184,2022/5/17,$亿联网络(SZ300628)$这垃圾看来是要破位出货了,434
185,2022/5/17,民生证券维持亿联网络推荐评级 预计2022年净利润同比,822
186,2022/5/17,创业板指数从低点都反弹了10%，你还跌,539
187,2022/5/17,$亿联网络(SZ300628)$鬼公司。,682
188,2022/5/17,散户们绝对不要在所谓的支撑点去买入，机构的真实意图,725
189,2022/5/17,都一次跌破120周，30月线附近了。,634
190,2022/5/17,满屏利好，加速下跌[滴汗]坑死我了[滴汗]我快连面都吃,579
191,2022/5/17,深度报告：混合办公风口已至，企业通信需求,3199
192,2022/5/17,民生证券给予亿联网络推荐评级 混合办公风,521
193,2022/5/17,亿联网络:关于回购注销限制性股票的减资公,692
194,2022/5/17,亿联网络：融资净买入350.19万元，融资余额,449
195,2022/5/17,亿联网络05月16日被深股通减持14.78万股,449
196,2022/5/17,亿联网络:2021年年度股东大会决议公告,556
197,2022/5/17,$亿联网络(SZ300628)$爱你孤身站高岗，爱你,866
198,2022/5/17,300188美亚柏科起飞了，可惜数字哨兵这个概,640
199,2022/5/16,$亿联网络(SZ300628)$这走势典型庄股走势,571
200,2022/5/16,亿联网络:亿联网络2021年年度股东大会法律,337
201,2022/5/16,今天大智慧看不见创业板3字头股票不见了？,556
202,2022/5/16,$亿联网络(SZ300628)$月线，季线呈现破位了,345
203,2022/5/16,亿联网络05月13日被深股通减持2.63万股,597
204,2022/5/16,你想要公司分红，庄家想要你的本，庄家吃相,470
205,2022/5/16,看来分红之前不会有什么行情了，庄家不想散,637
206,2022/5/16,大涨中的绿头苍蝇，符合持股鸡精都一贯作风,616
207,2022/5/16,投诉这货,849
208,2022/5/16,真TM垃圾,751
209,2022/5/16,$亿联网络(SZ300628)$p垃圾,727
210,2022/5/16,缺德,425
211,2022/5/16,亿联网络：融资净偿还473.05万元，融资余额,334
