time,no,review,score,read_volume
2022/2/10,2245,"['割', '了', '割', '了']",0,355
2022/2/10,2246,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '抄底', '的', '韭菜', '们', '呢', '快点', '买买', '买']",0,336
2022/2/10,2247,"['一生', '宁德', '又', '转世', '了', '，', '茅台', '了', '，', '哈哈哈哈', '，', '生命', '太', '短暂']",6,407
2022/2/10,2248,"['牛', '，', '照', '现在', '这样', '，', '估计', '得', '破前', '低', '，', '然后', '最起码', '得', '破', '120', '了']",0,390
2022/2/10,2249,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '就', '这狗庄', '，', '自己', '玩吧']",0,332
2022/2/10,2250,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '就', '这狗庄', '，', '自己', '玩吧']",0,342
2022/2/10,2251,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '赶快', '加仓', '上车', '，', '中午', '开始', '发力']",1,399
2022/2/10,2252,"['这股', '的', '走势', '是', '无底线的', '清仓', '出货', '，', '每天', '开盘', '拉', '一分钟', '就', '开']",-2,364
2022/2/10,2253,"['只', '唱', '不', '持有', '的', '醋生', '应该', '回炉', '。', '看空', '可', '融券']",0,675
2022/2/10,2254,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '昨天', '涨', '多少', '，', '今天', '加倍', '跌回', '去']",0,369
2022/2/10,2255,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '逃命', '吧']",-5,330
2022/2/10,2256,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '垃圾', '，', '真是', '扶不起', '的', '阿斗']",-8,349
2022/2/10,2257,"['就', '说', '你', '今天', '还', '得', '跌', '，', '还', '真', '听话', '，', '你', 'NND']",-3,350
2022/2/10,2258,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '股价', '过去', '一年', '涨', '了', '十倍', '，', '而', '企业', '竞争']",1,390
2022/2/10,2259,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '抓住', '任何', '逃命', '机会', '说', '了', '无数次']",-4,361
2022/2/10,2260,"['接着', '砸', '啊', '，', '不', '砸盘', '就', '不是', '狗庄', '风格']",1,359
2022/2/10,2261,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '低开', '低', '走', '，', '又', '是', '这', '套路', '，', '狗庄']",-1,325
2022/2/10,2262,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '什么', '垃圾', '玩意', '，', '卸载', '软件', '不看', '了']",-1,392
2022/2/10,2263,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '126.8', '，', '我全', '割出', '了', '，', '怕', '了']",0,609
2022/2/10,2264,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '要', '跌', '就', '一次性', '到位', '天天', '跌', '是', '什么', '意思']",-1,416
2022/2/9,2265,"['反弹', '，', '冲']",1,350
2022/2/9,2266,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '，', '拓邦', '股份', '，', '捷佳伟创', '，', '龙佰', '集团', '，']",0,374
2022/2/9,2267,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '明天', '大跌', '，', '抓住', '逃命', '机会']",-5,366
2022/2/9,2268,"['明天', '又', '要', '开始', '跌']",-1,296
2022/2/9,2269,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '今天', '有人', '下车', '了', '吗']",0,404
2022/2/9,2270,"['科沃', '斯']",0,1593
2022/2/9,2271,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '永远', '出不完', '的', '货', '，', '涨', '一点', '就', '开始', '砸', '，']",1,388
2022/2/9,2272,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '坚持', '20', '天底', '呐']",0,352
2022/2/9,2273,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '永远', '出不完', '的', '货', '，', '涨', '一点', '就', '开始', '砸', '，']",1,358
2022/2/9,2274,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '废物', '，', '科沃', '斯']",-1,325
2022/2/9,2275,"['废物', '，', '科沃', '斯']",-1,318
2022/2/9,2276,"['不', '贪心', '，', '慢慢', '熬', '吧']",6,364
2022/2/9,2277,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '一走', '，', '狗庄', '看', '你', '表演']",0,394
2022/2/9,2278,"['洗地机', '鼻祖', 'Bissell', ' ', '对添', '可', '洗地机', '发起', '337', '调查', '申请']",11,879
2022/2/9,2279,"['今天', '不会', '涨停', '吧']",-1,446
2022/2/9,2280,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '狗庄']",0,305
2022/2/9,2281,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '串阴', '洗盘', '，', 'ddy', '向上', '必是', '超级', '大牛']",4,503
2022/2/9,2282,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '利空消息', '只要', '一出', '立马', '打回', '原形']",-5,378
2022/2/9,2283,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '完', '了', '，', '芭比', 'Q', '了']",0,463
2022/2/9,2284,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '石头', '红', '的', '都', '被', '你', '带', '绿', '了', '666']",0,361
2022/2/9,2285,"['这股', '就是', '垃圾']",-1,304
2022/2/9,2286,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '大盘', '涨', '你', '你', '跌', '，', '板块', '涨', '你', '跌', '。', '吐', '了']",0,330
2022/2/9,2287,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '科沃', '斯', '(', '克', '我', '死', ')', '名字', '起', '的', '好']",0,317
2022/2/9,2288,"['每天', '开盘', '都', '是', '最高价', '，']",0,288
2022/2/9,2289,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '啥', '家庭', '啊', '，', '这', '天天', '跌', '？']",-1,329
2022/2/9,2290,"['天天', '骂', '你', '，', '踏马', '的', '科沃', '斯']",-1,296
2022/2/9,2291,"['又', '废', '了']",0,319
2022/2/9,2292,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '赶紧', '下来']",0,300
2022/2/9,2293,"['科沃', '斯', '02', '月', '08', '日', '被', '沪', '股通', '减持', '75.91', '万股']",-1,568
2022/2/9,2294,"['美股', 'irobot', '大涨', '[', '上涨', ']']",2,363
2022/2/9,2295,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', 'St']",0,323
2022/2/9,2296,"['外资', '拼命', '砸']",0,351
2022/2/9,2297,"['放量', '下跌', '，', '看来', '明天', '还', '得', '继续']",-1,334
2022/2/9,2298,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '这票', '看来', '要到', '七十', '才', '罢休', '观望', '为主']",-1,435
2022/2/8,2299,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '黑心']",-7,291
2022/2/8,2300,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '123', '的', '时候', '都', '没敢', '抄底', '，', '永远', '不', '知道']",0,297
2022/2/8,2301,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '你', '这个', '下流', '公司', '无耻', '到', '经典']",-7,320
2022/2/8,2302,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '真是', '无底洞']",-1,300
2022/2/8,2303,"['千万', '不要买', '科沃', '斯', '的', '擦窗机', '器人', '！', '使用', '时', '的', '限制', '条件', '太多']",-2,965
2022/2/8,2304,"['祝', '科沃', '斯', '公司业绩', '蒸蒸日上', '，', '祝', '科沃', '斯', '全体', '股东', '在', '今年', '如']",9,639
2022/2/8,2305,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '任何', '反弹', '都', '是', '逃命', '机会', '，', '目标价', '55', '，']",-3,617
2022/2/8,2306,"['今年', '就', '死', '在', '你', '这里', '了', '，', '买', '进去', '后', '一直跌', '，', '真心', '无语', '，', '红一']",-1,315
2022/2/8,2307,['不破不立'],0,301
2022/2/8,2308,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '牛逼', '，', '今天', '完美的', '高吸', '低', '抛']",1,289
2022/2/8,2309,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '祝', '大家', '明天', '再', '吃', '一碗', '大', '面面', '我', '在', '120']",0,298
2022/2/8,2310,"['603486', ':', '关于', '使用', '部分', '闲置', '募集', '资金', '进行', '现金管理', '到期', '赎']",-1,725
2022/2/8,2311,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '[', '捂脸', ']']",0,312
2022/2/8,2312,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '[', '旺柴', ']']",0,283
2022/2/8,2313,"['调速', '尾声', '，', '低吸', '良机', '，', '大牛']",5,438
2022/2/8,2314,"['可靠消息', '下午', '涨停']",1,477
2022/2/8,2315,"['科沃', '斯', '差不多', '了', '，', '主力', '116', '成本', '，', '最多', '破', '100', '，', '去', '88.6', '的', '可']",8,360
2022/2/8,2316,"['本钱', '145', '跑', '不', '跑']",0,852
2022/2/8,2317,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '2018', '年', '中', '签后', '一', '直观', '注', '她', '，', '2020', '年', '七']",3,316
2022/2/8,2318,"['何', '同学', '带货', '能力', '不', '一般', '，', '2000W', '粉', '啊', '！']",0,324
2022/2/8,2319,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '这货', '月', '回到', '去年', '的', '今天', '了']",0,310
2022/2/8,2320,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '公司', '很', '优秀的', '，', '可', '没有', '主力', '资金', '推动']",-11,297
2022/2/8,2321,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '我', '早就', '说', '了', '任何', '反弹', '都', '是', '逃命', '机会', '，']",-3,302
2022/2/8,2322,"['看到', '有人', '唱', '多', '，', '还是', '提醒', '大家', '一下', '，', '止跌', '迹象', '都', '没有', '，', '管']",3,451
2022/2/8,2323,['抄底'],0,304
2022/2/8,2324,"['科沃', '斯', '2', '月', '8', '日', '盘中', '跌幅', '达', '5%']",-1,478
2022/2/8,2325,"['我', '是', '喊', '124.88', '最低价', '的', '人', '，', '来', '打', '我', '脸', '吧', '，', '我', '不要脸']",-7,398
2022/2/8,2326,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '跌停', '吧', '，', '别抗', '着', '了']",-1,275
2022/2/8,2327,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '151', '的', '本', '还有', '机会', '吗', '？']",1,312
2022/2/8,2328,"['已', '被套', '[', '滴汗', ']', '[', '滴汗', ']']",-1,335
2022/2/8,2329,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '昨天早上', '进来', '到', '现在', '为止', '，', '已经', '亏了']",0,295
2022/2/8,2330,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '这', '是', '个', '什么玩意', '[', '捂脸', ']', '怎么', '天天', '跌', '[']",-1,325
2022/2/8,2331,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '居然', '跌到', '和', '可转债', '一个', '价格', '了']",-1,287
2022/2/8,2332,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '何', '同学', '反向', '带货', '成功', '了', '，', '两天', '跌', '8', '个']",2,297
2022/2/8,2333,"['谁', '买', '谁', '被套']",-1,293
2022/2/8,2334,"['狗庄', '，', '走', '了', '，', '白干', '一年']",0,263
2022/2/8,2335,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '一看', '就是', '有人', '在', '做', '，', '看', '谁', '能', '并到', '最后']",0,275
2022/2/8,2336,"['下跌', '可以', '，', '量', '呢']",-1,267
2022/2/8,2337,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '跌', '太猛', '了', '，', '把', '石头', '也', '给', '带', '下来', '了', '。']",-1,253
2022/2/8,2338,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '123', '左右', '能', '不能', '止跌', '，', '震荡', '企稳', '一段']",0,281
2022/2/8,2339,"['家', '人们', '，', '知道', '何', '同学', '和', '科沃', '斯', '的', '含金量', '了', '吧', '，', '明天', '开始', '10']",0,465
2022/2/8,2340,"['何', '同学', '带货', '，', '上次', '我进', '了', '乐歌', '被坑', '了', '20', '％', '十', '，', '这回', '不', '知道']",0,316
2022/2/8,2341,"['这个', '烂股', '天天', '骂', '你']",-2,263
2022/2/8,2342,"['科沃', '斯', '02', '月', '07', '日', '被', '沪', '股通', '减持', '68.77', '万股']",-1,507
2022/2/8,2343,"['走', '了']",0,279
2022/2/7,2344,"['600449', '送', '10', '五', '涨停']",1,233
2022/2/7,2345,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '快买', '，', '何', '同学', '更新', '视频', '了', '，', '科沃', '斯支']",1,340
2022/2/7,2346,"['我', '说', '看', '这', '日', 'k', '线', '怎么', '这么', '熟悉', '呢', '…', '…', '难道', '都', '是', '一家', '主力', '所']",8,300
2022/2/7,2347,"['你', '也', '不要', '搞', '了', '，', '立刻', '跌到', '125', '算了', '。']",0,418
2022/2/7,2348,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '129.61', '的', '本', '700', '股', '，', '三分之一', '仓位', '，']",0,308
2022/2/7,2349,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '漫漫', '熊路']",0,252
2022/2/7,2350,"['狗庄', '你', '自己', '慢慢', '玩吧']",0,245
2022/2/7,2351,"['早', '跑', '了', '，', '狗庄']",0,283
2022/2/7,2352,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '短短', '2021', '年涨', '了', '好几倍', '，', '然而', '业绩', '并']",0,282
2022/2/7,2353,"['这股', '真牛', '，', '从', '2020', '年', '的', '4', '月份', '20', '多', '块钱', '，', '一年', '多', '涨到', '250', '多']",7,287
2022/2/7,2354,"['156', '的', '本']",0,324
2022/2/7,2355,"['阴包', '阳', '，', '两阴', '夹', '一阳', '，', '不太', '乐观']",3,249
2022/2/7,2356,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '都', '不', '公布', '股东', '人数', '，', '说明', '还', '没', '跌', '完', '[']",-0.5,257
2022/2/7,2357,"['今天', '抄底', '，']",0,368
2022/2/7,2358,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '大盘', '这么', '好', '都', '挡不住', '科沃', '斯', '[', '捂脸', ']', '真']",0,280
2022/2/7,2359,"['收盘', '红', '。']",0,267
2022/2/7,2360,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '这个', '不要脸', '的', '烂股', '，', '早晚', '跌到', '100', '，', '1']",-8,284
2022/2/7,2361,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '无量', '阴跌', '，', '就', '一直跌']",5,253
2022/2/7,2362,"['[', '图片', ']']",0,250
2022/2/7,2363,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '散户', '们', '快来', '抄底', '呀', '这么', '好的', '机会', '咋', '不']",2,269
2022/2/7,2364,"['科沃', '斯', '，', '反', '人性', '，', '逆势', '大跌', '，', '该当何罪', '。']",1,280
2022/2/7,2365,"['主力', '啊', '，', '1.28', '日', '抄底', '流入', '拉高', '，', '然后', '今天', '开盘', '直接', '走', '，', '然']",8,248
2022/2/7,2366,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '千万', '别买', '，', '这股', '继续', '保持', '每天', '跌', '3', '个']",-2,259
2022/2/7,2367,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '能', '不能', '拉', '起来']",-7,223
2022/2/7,2368,"['节前', '买', '的', '，', '开盘', '就', '出', '了', '！']",0,300
2022/2/7,2369,"['不管', '你', '以后', '涨成', '什么样', '都', '不会', '买', '你', '了', '，', '大过年', '的', '给', '人', '添堵']",4,319
2022/2/7,2370,"['太凶了', '105', '再', '考虑']",0,260
2022/2/7,2371,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '可以', '拉', '了', '，', '大哥', '们']",0,253
2022/2/7,2372,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '有', '你', '这样', '的', '吗', '，', '利好', '也', '跌', '，', '利空', '也', '跌']",-2,324
2022/2/7,2373,"['这', '烂股']",-1,263
2022/2/7,2374,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '漂亮']",6,279
2022/2/7,2375,"['不给力', '啊']",-1,259
2022/2/7,2376,"['大过年', '的真', '不想', '骂', '你', '，', '科沃', '斯', '，', '倒闭']",1,317
2022/2/7,2377,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '想买', '一台', '都', '这么', '难', '吗']",0,462
2022/2/7,2378,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '宁', '组合', '倒数第一', '快', '去', '球', '吧']",-1,301
2022/2/7,2379,"['这', '烂股', '又', '废', '了']",-1,266
2022/2/6,2380,"['全网', '刷', '爆', '！', 'B', '站', 'Up', '主', '“', '何', '同学', '”', '又', '上', '热', '搜', '！', '这家', '上市公司', '2']",0,5076
2022/2/6,2381,"['开源', '证券', '给予', '科沃', '斯', '买入', '评级', '：', 'AI', '扫地机', '新品', '发布', ' ', '价格']",0,1141
2022/2/6,2382,"['同样', '做', '扫地', '机器人', '已经', '开始', '造车', '了', '，', '科沃', '斯造车', '概率', '很大']",0,1060
2022/2/5,2383,"['破位', '下跌', '，', '获利盘', '出局', '，', '套牢', '盘', '过多', '，', '目前', '只是', '一个', '小反']",-4,446
2022/2/4,2384,"['何', '同学', '发了', '科沃', '斯', '视频', '，', '你', '是不是', '该', '争气', '点', '了', '[', '旺柴', ']', '[', '旺']",5,740
2022/2/4,2385,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '诺德', '股份', '，', '董事长', '兜底', '式', '推荐', '中顺洁']",0,485
2022/2/4,2386,"['嗨', '，', '高开低走', '骗', '韭菜']",-2,498
2022/2/3,2387,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '请赛', '博丁真', '带货', '，', '严重', '怀疑', '公司', '是', '不']",-3,389
2022/2/3,2388,"['上次', '何', '同学', '发了', '乐歌', '的', '视频', '，', '隔天', '涨停', '，', '这次', '发了', '科沃', '斯']",1,508
2022/2/3,2389,"['大', '股东', '它', '急', '了', '[', '鼓掌', ']', '[', '鼓掌', ']', '[', '鼓掌', ']']",0,354
2022/2/3,2390,"['好家伙', '，', '何', '同学', '的', '视频', '一发', '，', '关注度', '激增', '翻倍', '[', '旺柴', ']']",1,449
2022/2/3,2391,"['下跌', 'B', '浪', '平台', '都', '没到', '，', '想', '抄底', '的', '等', '2', '年', '大', '把', '筹码', '给', '你', '捡']",-1,572
2022/2/2,2392,"['利好', '来', '了', '，', '涨停']",2,394
2022/2/2,2393,"['不是', '我', '不', '买', '，', '是', '你', '太贵', '了', '[', '哭', ']']",0,392
2022/2/2,2394,"['小何', '同学', '，', '我来', '啦', '啦', '啦', '！', '！', '！']",0,373
2022/2/2,2395,"['何', '同学', '恰', '了', '科沃', '斯', '的', '饭', '，', '开盘', '不会', '又', '要', '涨停', '吧', '[', '旺柴', ']']",-1,488
2022/2/2,2396,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '我', '买', '了', '2', '个', '机器人', '，', '用', '了', '2', '年', '都', '充不进']",0,668
2022/2/1,2397,"['公司', '信息', '更新', '报告', '：', 'AI', '扫地机', '新品', '发布', '，', '价格']",0,8511
2022/2/1,2398,"['利好', '，', '涨停']",2,527
2022/1/29,2399,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '[', '赞', ']', '[', '赞', ']', '[', '赞', ']']",0,369
2022/1/29,2400,"['1', '年涨', '了', '10', '几倍', '现在', '正在', '左侧', '交易', '路上', '的', '票', '也']",0,1367
2022/1/29,2401,"['开源', '证券', '维持', '科沃', '斯', '买入', '(', 'Buy', ')', '评级', ' ', '预计', '2021']",0,584
2022/1/29,2402,"['科沃', '斯', '01', '月', '28', '日获', '沪', '股通', '增持', '15.94', '万股']",1,583
2022/1/29,2403,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '真', '昨天', '不拉', '尾盘', '，', '我', '昨天']",0,457
2022/1/28,2404,"['拉个', '涨停', '，', '成为', '市场', '上', '最靓', '的', '仔', '，']",1,412
2022/1/28,2405,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '这是', '止跌', '还是', '骗炮', '，', '152']",1,573
2022/1/28,2406,"['一根', '大阳线', '，', '千军万马', '来', '相见']",0,395
2022/1/28,2407,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '大牛', '正在', '串阴', '洗盘', '，', 'ddX']",0,822
2022/1/28,2408,"['春节', '后', '波澜壮阔', '的', '行情', '！']",3,407
2022/1/28,2409,"['，', '卖飞', '了', '1', '手']",0,405
2022/1/28,2410,"['来个', '涨停', '，', '鼓舞', '一下', '士气']",6,417
2022/1/28,2411,"['科沃', '斯', '1', '月', '28', '日', '盘中', '涨幅', '达', '5%']",1,462
2022/1/28,2412,"['23', '家', '家用电器', '行业', '公司', '发布', '年度', '业绩', '预告', ' ', '近']",0,1953
2022/1/28,2413,"['真的', '是', '韭菜', '，', '跌', '的', '时候', '130', '卖飞', '了', '[', '哭', ']']",-1,475
2022/1/28,2414,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '跌到', '100', '我', '在', '进']",0,360
2022/1/28,2415,"['真想', '骂人', '，', '垃圾', '的', '科沃', '斯']",-2,437
2022/1/28,2416,"['正', '一步', '一步', '的', '在', '验证', '我', '的', '看法', '！']",0,912
2022/1/28,2417,"['你', '还有', '脸', '继续', '跌', '，', '真是', '不要脸']",-8,376
2022/1/28,2418,"['科沃', '斯', '01', '月', '27', '日获', '沪', '股通', '增持', '14.42', '万股']",1,522
2022/1/27,2419,"['知道', '追觅', '科技', '吗', '？', '你们', '有没有', '计划', '收购', '追觅科']",0,399
2022/1/27,2420,"['还', '没', '跌到', '两位数', '吗']",0,408
2022/1/27,2421,"['温水', '煮', '青蛙', '式', '下跌', '！']",-1,449
2022/1/27,2422,"['完', '了', '，', '131', '没', '守住', '，', '快', '跑', '呀']",0,420
2022/1/27,2423,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '这种', '下跌', '的', '尾声', '往往', '是', '加']",-1,463
2022/1/27,2424,"['19', '家', '家用电器', '行业', '公司', '发布', '年度', '业绩', '预告', ' ', '近']",0,1823
2022/1/27,2425,"['多股', '获', '机构', '看好', '，', '目标', '涨幅', '最大', '114.74%', '(', '1', '-', '26']",3,6681
2022/1/27,2426,"['科沃', '斯', '改名', '可恶', '尸米', '！']",-7,453
2022/1/27,2427,"['就', '不', '会涨', '？']",-1,388
2022/1/27,2428,"['真', '垃圾', '啊', '，', '又', '是', '4000', '多加', '下跌']",-3,402
2022/1/27,2429,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '下午', '又', '要', '开跌', '了']",0,449
2022/1/27,2430,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '下午', '又', '要', '开跌', '了']",0,399
2022/1/27,2431,"['多次', '强调', '科沃', '斯跌', '了', '就要', '敢接', '，', '134.42', '下午', '接']",0,1732
2022/1/27,2432,"['多股', '获', '机构', '看好', '，', '目标', '涨幅', '最大', '103.42%', '(', '1', '-', '24']",3,10372
2022/1/27,2433,"['科沃', '斯', '01', '月', '26', '日', '被', '沪', '股通', '减持', '5.58', '万股']",-1,485
2022/1/27,2434,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '还有', '人', '是', '156.6', '的', '本', '吗']",0,662
2022/1/26,2435,"['天风', '证券', '维持', '科沃', '斯', '增持', '评级', '：', '扫地机', '+', '洗地']",1,790
2022/1/26,2436,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '亏损', '3.6', '万', '。', '今年', '真是', '地']",-1,1084
2022/1/26,2437,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '无量', '阴跌', '最为', '致命', '，', '你们']",-9,486
2022/1/26,2438,"['这', '也', '太', '恶心', '了', '吧', '，', '能', '不能', '痛快', '点', '暴跌']",-11,379
2022/1/26,2439,"['砸盘', '的', '都', '是', '散户', '，', '你', '以为', '是', '谁', '，', '其实', '是', '你', '自己']",-1,360
2022/1/26,2440,"['卖', '嘛', '，', '叽叽喳喳', '的', '！']",0,431
2022/1/26,2441,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '砸盘', '开始', '各位', '小散', '注意', '了']",-1,422
2022/1/26,2442,"['改名', '可恶', '！', '只有', '这个', '名字', '才', '配', '你', '！']",-7,409
2022/1/26,2443,"['还', '能', '回到', '140', '吗', '？']",0,387
2022/1/26,2444,"['三天两头', '破', '低点', '，', '这', '哪', '是', '机器人', '公司', '就是', '收破']",0,334
2022/1/26,2445,['看不懂'],0,426
2022/1/26,2446,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '我', '觉得', '就是', '中金', '出货', '[', '微']",0,453
2022/1/26,2447,"['好', '烦躁', '！']",-18,429
2022/1/26,2448,"['14', '家', '家用电器', '行业', '公司', '发布', '年度', '业绩', '预告', ' ', '近']",0,2499
2022/1/26,2449,"['中信证券', '维持', '科沃', '斯', '买入', '评级', ' ', '目标价', '250', '元']",0,734
2022/1/26,2450,"['603486', ':', '关于', '开立', '理财', '专用', '结算', '账户', '的', '公告']",0,541
2022/1/26,2451,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '昨天', '没跌', '，', '今天', '就', '补跌', '，', '垃圾']",-2,360
2022/1/26,2452,"['走', '着', '六亲不认', '的', '步伐', '、', '模仿', '着', '格力电器', '的', '走势', '！', '我', '就', '笑', '了']",-9,429
2022/1/26,2453,"['科沃', '斯', '01', '月', '25', '日获', '沪', '股通', '增持', '20.45', '万股']",1,526
2022/1/26,2454,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '机构', '明显', '还', '没卖够', '，', '每天', '拉', '一点', '慢慢']",1,422
2022/1/26,2455,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '机构', '明显', '还', '没卖够', '，', '每天', '拉', '一点', '慢慢']",1,402
2022/1/26,2456,"['133', '缺口', '补过', '了', '，', '下', '一个', '缺口', '209', '，', '正好', '还有', '转债', '，', '长线', '压']",-2,524
2022/1/26,2457,"['家用电器', '行业', '获', '沪', '深股', '通净', '买入', '1.41', '亿元', '，', '行业', '排名', '第五']",0,1218
2022/1/25,2458,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '难得', '，', '这', '德行', '今天', '还可以', '跑赢', '大盘']",2,483
2022/1/25,2459,"['150', '跌破', '是', '熊出没', '，', '现在', '看来', '，', '果然', '是', '！', '走下', '神坛', '的', '科沃']",-1,357
2022/1/25,2460,"['603486', ':', '关于', '使用', '部分', '闲置', '募集', '资金', '进行', '现金管理', '进展', '的']",2,420
2022/1/25,2461,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '诱多', '，', '别买']",-1,437
2022/1/25,2462,"['10', '家', '家用电器', '行业', '公司', '发布', '年度', '业绩', '预告', ' ', '近', '八成', '预喜']",0,2492
2022/1/25,2463,"['果然', '拉高', '出货', '，', '不上', '140', '都', '是', '假', '的']",1,501
2022/1/25,2464,"['要', '学习', '格力', '的', '步伐', '了']",0,395
2022/1/25,2465,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '机构', '出货', '坚决', '呀', '，', '100', '见面', '了']",3,345
2022/1/25,2466,"['华创', '证券', '维持', '科沃', '斯', '推荐', '评级', ' ', '目标价', '190', '元']",0,612
2022/1/25,2467,"['$', '科沃', '斯', '(', 'SH603486', ')', '$', '研报', '这么', '多', '，', '股价', '跌', '的', '稀巴烂']",-3,404
2022/1/25,2468,"['2021', '年度', '业绩', '预告', '点评', '：', '业绩', '略', '超预期', '，', '行业']",0.5,2918
2022/1/25,2469,"['国泰君安', '维持', '科沃', '斯', '增持', '评级', ' ', '目标价', '192', '元']",1,605
2022/1/25,2470,"['科沃', '斯', '01', '月', '24', '日获', '沪', '股通', '增持', '15.96', '万股']",1,442
2022/1/25,2471,"['人生在世', '，', '脸要', '洗', '，', '地要', '扫', '，', '科沃', '斯', '还是', '要用']",0,394
