id,time,review,read_volume
93,2022/6/16,皖通高速：融资净买入189.72万元，融资余额7272.77万,395
94,2022/6/15,您好！请问如果未来十年、二十年运营成本（诸如原材料,1001
95,2022/6/15,皖通高速06月14日被沪股通减持3.9万股,402
96,2022/6/15,皖通高速：融资净偿还96.08万元，融资余额7083.05万元,349
97,2022/6/14,皖通高速06月13日被沪股通减持27.93万股,374
98,2022/6/14,皖通高速：连续4日融资净买入累计418.04万元（06-13）,337
99,2022/6/12,皖通高速本周融资净偿还203.71万元，居铁路公路板块第,583
100,2022/6/12,皖通高速本周沪股通持股市值减少795.93万元，居铁路公,641
101,2022/6/11,皖通高速06月10日获沪股通增持14.39万股,467
102,2022/6/11,皖通高速：连续3日融资净买入累计90.69万元（06-10）,474
103,2022/6/10,皖通高速06月09日获沪股通增持25.7万股,380
104,2022/6/10,皖通高速：融资净买入56.72万元，融资余额6840.09万元,345
105,2022/6/9,皖通高速06月08日被沪股通减持23.22万股,611
106,2022/6/9,皖通高速：融资净买入22.29万元，融资余额6779.95万元,397
107,2022/6/8,皖通高速：融资余额6757.66万元，创近一年新低（06-07,402
108,2022/6/7,皖通高速06月06日被沪股通减持121.63万股,383
109,2022/6/7,皖通高速：融资净偿还87.56万元，融资余额6964.5万元,392
110,2022/6/5,皖通高速本周融资净偿还107.21万元，居铁路公路板块第,633
111,2022/6/5,皖通高速本周沪股通持股市值减少1022.05万元，居铁路,618
112,2022/6/3,皖通高速06月02日被沪股通减持43.64万股,506
113,2022/6/3,皖通高速：融资净偿还7.3万元，融资余额7052.06万元（,479
114,2022/6/2,皖通高速06月01日被沪股通减持53.19万股,381
115,2022/6/2,皖通高速：融资净买入72.95万元，融资余额7059.35万元,370
116,2022/6/1,皖通高速05月31日被沪股通减持29.28万股,369
117,2022/6/1,皖通高速：融资净偿还206.27万元，融资余额6986.4万元,389
118,2022/5/31,皖通高速05月30日被沪股通减持7.81万股,351
119,2022/5/31,皖通高速：融资净买入33.4万元，融资余额7192.67万元,338
120,2022/5/29,皖通高速本周融资净偿还1048.05万元，居铁路公路板块,606
121,2022/5/29,皖通高速本周沪股通持股市值增加621.18万元，居铁路公,638
122,2022/5/28,皖通高速05月27日获沪股通增持54.4万股,446
123,2022/5/28,皖通高速：连续3日融资净偿还累计871.38万元（05-27）,431
124,2022/5/27,皖通高速05月26日获沪股通增持101.59万股,424
125,2022/5/27,皖通高速：融资净偿还385.75万元，融资余额7215.3万元,366
126,2022/5/26,$皖通高速(SH600012)$人气指数不高呀,514
127,2022/5/26,$皖通高速(SH600012)$疫情，只有下跌,926
128,2022/5/26,皖通高速05月25日获沪股通增持129.32万股,396
129,2022/5/26,皖通高速：融资净偿还429.59万元，融资余额7601.05万,357
130,2022/5/25,今天不走阳包阴，明天继续跌？,739
131,2022/5/25,皖通高速本波将跌回4.5至5.0元之间根据将十年的价格走,1330
132,2022/5/24,$皖通高速(SH600012)$抢了？,916
133,2022/5/29,您好，由于疫情影响，作为小股东非常关心公司运营情况,1858
134,2022/5/25,皖通高速05月24日被沪股通减持197.48万股,385
135,2022/5/25,皖通高速：融资净买入260.54万元，融资余额8030.65万,342
136,2022/5/24,皖通高速：融资净偿还437.21万元，融资余额7770.11万,350
137,2022/5/23,您好！请问2021年分红，是在2022年5月25日进行股权登,1777
138,2022/5/22,缓行,701
139,2022/5/22,皖通高速本周融资净买入172.5万元，居铁路公路板块第,593
140,2022/5/22,皖通高速本周沪股通持股市值增加365.7万元，居铁路公,600
141,2022/5/22,皖通高速的老铁们，皖通高速没有中铁装配的潜力大呀,811
142,2022/5/21,皖通高速05月20日获沪股通增持18.86万股,435
143,2022/5/21,皖通高速：融资净买入75.43万元，融资余额8207.32万元,407
144,2022/5/20,600012:皖通高速2021年年度股东大会决议公告,542
145,2022/5/20,600012:皖通高速2021年年度股东大会之法律意见书,309
146,2022/5/20,$皖通高速(SH600012)$砸下来啊，可爱主力2毛等着,493
147,2022/5/20,7.3竟然没有卖完！,839
148,2022/5/20,$皖通高速(SH600012)$用力砸啊，2毛等你,477
149,2022/5/20,皖通高速05月19日获沪股通增持22.57万股,352
150,2022/5/20,皖通高速：融资净偿还422.16万元，融资余额8131.89万,368
151,2022/5/19,看,696
152,2022/5/19,皖通高速05月18日被沪股通减持30.21万股,358
153,2022/5/19,皖通高速：融资净买入681.67万元，融资余额8554.05万,354
154,2022/5/18,皖通高速05月17日被沪股通减持6.68万股,439
155,2022/5/18,皖通高速：连续3日融资净偿还累计723.16万元（05-17）,427
156,2022/5/18,$皖通高速(SH600012)$各位赶紧买买买好机会不容错过,1386
157,2022/5/17,$皖通高速(SH600012)$希望你砸，哪么多融资盘,814
158,2022/5/17,皖通高速05月16日获沪股通增持45.89万股,418
159,2022/5/17,皖通高速：融资净偿还131.45万元，融资余额7899.66万,401
160,2022/5/16,$皖通高速(SH600012)$已经进了管它怎么滴,840
161,2022/5/16,$皖通高速(SH600012)$看好公路茅，加油优质潜力股,865
162,2022/5/15,皖通高速本周融资净买入471.02万元，居铁路公路板块第,725
163,2022/5/15,皖通高速本周沪股通持股市值增加218.33万元，居铁路公,717
164,2022/5/14,皖通高速05月13日获沪股通增持76.95万股,592
165,2022/5/14,皖通高速：融资净偿还560.72万元，融资余额8031.11万,562
166,2022/5/13,亏2个点走人了准备加仓博云新材,1109
167,2022/5/13,$皖通高速(SH600012)$我卖了，你就这样……,844
168,2022/5/13,$皖通高速(SH600012)$想勾引我？,817
169,2022/5/13,$皖通高速(SH600012)$乐此不疲，做T,578
170,2022/5/13,$皖通高速(SH600012)$看样子今天下不来了，我早上的还,794
171,2022/5/13,$皖通高速(SH600012)$这吧里，没活人吗，就我一个人说,383
172,2022/5/13,$皖通高速(SH600012)$万手哥都带不动这个票,387
173,2022/5/13,$皖通高速(SH600012)$拉高出货罢了,371
174,2022/5/13,$皖通高速(SH600012)$低换手率的票，以后绝对不碰，没,697
175,2022/5/13,$皖通高速(SH600012)$目前压力了，肯定会下来,377
176,2022/5/13,$皖通高速(SH600012)$没有成交量，没有换手率，我就是,386
177,2022/5/13,$皖通高速(SH600012)$主力出货了，建议离场观望……,390
178,2022/5/13,$皖通高速(SH600012)$为啥人家的股都是直线上去，你起,383
179,2022/5/13,$皖通高速(SH600012)$用脚投票，开始……,382
180,2022/5/13,皖通高速05月12日获沪股通增持11.61万股,382
181,2022/5/13,皖通高速：连续4日融资净买入累计1031.74万元（05-12,400
182,2022/5/12,$皖通高速(SH600012)$不看走势每年等分红。,967
183,2022/5/12,$皖通高速(SH600012)$出手买入三千股底仓,767
184,2022/5/12,$皖通高速(SH600012)$这么没有人气吗，都没人说话,400
185,2022/5/12,$皖通高速(SH600012)$没有一点点换手率，差,384
186,2022/5/12,$皖通高速(SH600012)$没有换手率，太差了,358
187,2022/5/12,$皖通高速(SH600012)$还进来站岗吗，，就知道跌～,381
188,2022/5/12,$皖通高速(SH600012)$没人气啊,382
189,2022/5/12,$皖通高速(SH600012)$没有底，温水煮青蛙,381
190,2022/5/12,$皖通高速(SH600012)$没用底，温水煮青蛙,349
191,2022/5/12,$皖通高速(SH600012)$垃圾,354
192,2022/5/12,皖通高速05月11日被沪股通减持13.87万股,403
193,2022/5/12,皖通高速：连续3日融资净买入累计837.29万元（05-11）,391
194,2022/5/11,$皖通高速(SH600012)$慢牛已经开始了,720
195,2022/5/11,$皖通高速(SH600012)$这要整到什么时候？[捂脸][捂脸],696
196,2022/5/11,皖通高速：2022年第一季度净利润约4.06亿元 同比增加6,2066
197,2022/5/11,最垃圾,864
198,2022/5/11,皖通高速05月10日被沪股通减持44.47万股,391
199,2022/5/11,皖通高速：融资净买入421.57万元，融资余额8015.06万,372
200,2022/5/10,你到底跟啥，大爷的,924
201,2022/5/10,皖通高速：融资净买入68.55万元，融资余额7593.49万元,398
202,2022/5/9,600012:皖通高速2021年年度股东大会会议资料,459
