id,time,review,read_volume
96,2022/6/16,$维科技术(SH600152)$这票跟跌不跟涨，感觉他把大盘带,350
97,2022/6/15,$维科技术(SH600152)$惊喜即将到来,535
98,2022/6/15,$维科技术(SH600152)$真,327
99,2022/6/15,$维科技术(SH600152)$热烈庆祝新力金融涨停,284
100,2022/6/15,$维科技术(SH600152)$大盘涨不跟，跌的时候首当其冲，,441
101,2022/6/15,$维科技术(SH600152)$广东宏图新高了，一查维科6百多,575
102,2022/6/15,$维科技术(SH600152)$大盘都涨回去了，你还跌百分之三,313
103,2022/6/15,太失望了，大盘涨那么多，你竟然还跌！！!,512
104,2022/6/15,$维科技术(SH600152)$论装逼谁都没有维科的狗庄行，你,438
105,2022/6/15,割的人太少，谁会拉上去，下来吧，只有跌下来才是硬道,315
106,2022/6/15,大盘涨，何乌拉不涨，天天如此[好困惑],314
107,2022/6/15,$维科技术(SH600152)$这个垃圾,315
108,2022/6/14,回复@六亿居士 :六亿老师没给加代码，小招这里补上$中,903
109,2022/6/15,600152:浙江和义观达律师事务所关于维科技术2022年股,825
110,2022/6/14,补仓了，不知道补的对不对，希望涨上来吧。,621
111,2022/6/14,五块附近，等第二只脚落地吧,625
112,2022/6/14,凭借七大优势，银盛支付小Y精灵赋能零售商户智慧经营,419
113,2022/6/14,银盛支付以强劲实力和亮眼成绩，再获行业奖项认可作为,386
114,2022/6/14,$维科技术(SH600152)$来600318和600938，定有厚报,255
115,2022/6/14,600152:维科技术第十届监事会第十三次会议决议公告,574
116,2022/6/14,$维科技术(SH600152)$冲高回落主力没信心,249
117,2022/6/13,$维科技术(SH600152)$来，继续百度股权激励之后,369
118,2022/6/13,不死不活的多少天了，浪费行情,308
119,2022/6/13,$维科技术(SH600152)$对于股权激励后的股价多余话不说,359
120,2022/6/13,600152:维科技术关于召开2022年第一次临时股东大会的,263
121,2022/6/13,600152:维科技术关于独立董事公开征集委托投票权的公,244
122,2022/6/13,600152:维科技术2022年股票期权激励计划(草案)摘要公,418
123,2022/6/13,600152:维科技术独立董事关于《公司2022年股票期权激,229
124,2022/6/13,600152:维科技术第十届董事会第十七次会议决议公告,239
125,2022/6/13,600152:维科技术2022年股票期权激励计划实施考核管理,294
126,2022/6/13,600152:维科技术监事会关于公司2022年股票期权激励计,210
127,2022/6/13,600152:维科技术2022年股票期权激励计划管理办法,244
128,2022/6/13,600152:维科技术2022年股票期权激励计划(草案),326
129,2022/6/13,600152:维科技术2022年股票期权激励计划首次授予激励,481
130,2022/6/13,$维科技术(SH600152)$为什么啊，冲上去立马有大量的单,555
131,2022/6/13,$维科技术(SH600152)$我已卖出，等待接货,396
132,2022/6/13,维科技术6月13日快速上涨,217
133,2022/6/13,$维科技术(SH600152)$反正锂电池怎么涨和你都没关系，,316
134,2022/6/11,$维科技术(SH600152)$这狗股最后肯定以连续涨停收场，,810
135,2022/6/10,大宗交易：维科技术成交803.84万元，折价9.38%（06-08,1074
136,2022/6/10,$维科技术(SH600152)$这么多一手一手成交的，这种票你,566
137,2022/6/10,$维科技术(SH600152)$没有量,345
138,2022/6/10,$维科技术(SH600152)$退市吧，就这样的企业中早晚被淘,382
139,2022/6/9,$维科技术(SH600152)$业绩暴雷，2季度净亏1.25亿，子,1063
140,2022/6/9,成心挤压简直无法自拔,384
141,2022/6/9,主力大哥，几百万就拉涨停事情，可怜可怜咱们吧[龙头],557
142,2022/6/9,$维科技术(SH600152)$投降了，大写的服字，再见,626
143,2022/6/9,$维科技术(SH600152)$买入,316
144,2022/6/9,$维科技术(SH600152)$千年一遇垃圾股,304
145,2022/6/9,$维科技术(SH600152)$卖出002728600318600938买入60,315
146,2022/6/9,6元以下盘整的时间才2个月不到，主力没收到多少割肉盘,419
147,2022/6/9,$维科技术(SH600152)$600318002728继续买入,304
148,2022/6/9,$维科技术(SH600152)$买入,262
149,2022/6/9,$维科技术(SH600152)$看看600938600318002728坚定持有,288
150,2022/6/8,$维科技术(SH600152)$涨不起来，跌比谁都快,317
151,2022/6/8,$维科技术(SH600152)$买入,283
152,2022/6/8,$维科技术(SH600152)$都说了要调2天，还往里进，不是,276
153,2022/6/8,你这个股票是残疾了吗？怎么能这么弱，缺胳膊还是缺腿,596
154,2022/6/8,$维科技术(SH600152)$调整2天再涨,403
155,2022/6/8,老套路，涨所谓核心大盘股稳指数，大多数股下跌割韭菜,370
156,2022/6/8,$维科技术(SH600152)$破烂专治各种不服哈哈,337
157,2022/6/7,$维科技术(SH600152)$超短买入,459
158,2022/6/7,$维科技术(SH600152)$高手在民间，谁说说往后怎么操作,646
159,2022/6/7,$维科技术(SH600152)$买入600318,587
160,2022/6/7,维科是真的治各种抱有幻想的妖股，长起来1-2分.跌起来,425
161,2022/6/7,$维科技术(SH600152)$庄，跌起来毫不犹豫啊,346
162,2022/6/7,$维科技术(SH600152)$买入002728,284
163,2022/6/7,$维科技术(SH600152)$短线卖出,471
164,2022/6/6,维科技术，扶不起的阿斗。,1261
165,2022/6/6,$维科技术(SH600152)$这是死了吗,373
166,2022/6/6,这么多唱多？完犊子啦！,905
167,2022/6/5,看见E菜翁还在维科技术，我想笑。,1027
168,2022/6/4,$维科技术(SH600152)$下周一买,924
169,2022/6/4,$维科技术(SH600152)$有连板基因,1193
170,2022/6/4,$维科技术(SH600152)$下一个连板600152，,476
171,2022/6/3,再涨2元不是梦，翻倍可期！[发财][发财][发财][发财][,494
172,2022/6/2,跟跌不跟涨，浪费行情,432
173,2022/6/2,$维科技术(SH600152)$此股也可以关注，遇到跌就进。,425
174,2022/6/2,$维科技术(SH600152)$今天就这个价收盘吧,557
175,2022/6/1,$维科技术(SH600152)$超短卖出,376
176,2022/6/1,$维科技术(SH600152)$现在可以关注了，逐渐建仓,588
177,2022/6/1,$维科技术(SH600152)$连集合竞价的都没有了，牛批,648
178,2022/6/1,$维科技术(SH600152)$走了，顶不住了,430
179,2022/6/1,前几天就让大家卖维科技术，换中通客车,1666
180,2022/6/1,何乌拉，涨停一次吧,670
181,2022/6/1,评论区都没人了，今天涨停,399
182,2022/5/31,$维科技术(SH600152)$主力已死，有事烧纸,409
183,2022/5/31,$维科技术(SH600152)$只配退市的破玩意,433
184,2022/5/31,$维科技术(SH600152)$主力是死了吗，大盘都涨啥样了,379
185,2022/5/31,$维科技术(SH600152)$买个死股该如何自救,378
186,2022/5/30,帮助零售店铺高效经营，首推银盛支付小Y精灵在当前社,538
187,2022/5/30,维科技术：子公司维科新能源拟与控股股东下属公司签订,1483
188,2022/5/30,维科技术：拟946万元转让子公司宁波维科新能源科技有,1568
189,2022/5/30,前几天我发帖让大家换中通客车,1678
190,2022/5/27,A股开始起稳，价格应该向上了,668
191,2022/5/27,对维科公告的遐想,1426
192,2022/5/27,$维科技术(SH600152)$看看我的中海油，今天又要涨停了,639
193,2022/5/27,$维科技术(SH600152)$做空的是不是亏本了,666
194,2022/5/27,股东路太多了，都不想割，怎么可能涨，打下来是要钱的,488
195,2022/5/27,$维科技术(SH600152)$退市吧,706
196,2022/5/27,$维科技术(SH600152)$滚吧,475
197,2022/5/26,银盛支付深耕支付科技，荣获2021年银联受理市场合作贡,509
198,2022/5/26,卖出垃圾维科技术，外面大牛市,775
199,2022/5/25,跌起来比谁都快，哎,510
200,2022/5/25,600152:维科技术关于拟转让子公司股权暨关联交易的公,1012
201,2022/5/25,紧急提醒：卖出维科技术，换ST实达,1272
202,2022/5/25,卖出维科技术，换隆基机械,639
