time,no,review,score,read_volume
2022/6/11,134,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '这狗股', '最后', '肯定', '以', '连续', '涨停', '收场', '，']",1,810
2022/6/10,135,"['大宗', '交易', '：', '维科', '技术', '成交', '803.84', '万元', '，', '折价', '9.38%', '（', '06', '-', '08']",-1,1074
2022/6/10,136,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '这么', '多', '一手', '一手', '成交', '的', '，', '这种', '票', '你']",0,566
2022/6/10,137,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '没有', '量']",0,345
2022/6/10,138,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '退市', '吧', '，', '就', '这样', '的', '企业', '中', '早晚', '被', '淘']",-1,382
2022/6/9,139,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '业绩', '暴雷', '，', '2', '季度', '净亏', '1.25', '亿', '，', '子']",0,1063
2022/6/9,140,"['成心', '挤压', '简直', '无法自拔']",-2,384
2022/6/9,141,"['主力', '大哥', '，', '几百万', '就', '拉', '涨停', '事情', '，', '可怜', '可怜', '咱们', '吧', '[', '龙头', ']']",7,557
2022/6/9,142,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '投降', '了', '，', '大写', '的', '服字', '，', '再见']",0,626
2022/6/9,143,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '买入']",0,316
2022/6/9,144,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '千年一遇', '垃圾股']",-1,304
2022/6/9,145,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '卖出', '002728600318600938', '买入', '60']",0,315
2022/6/9,146,"['6', '元', '以下', '盘整', '的', '时间', '才', '2', '个', '月', '不到', '，', '主力', '没收', '到', '多少', '割肉', '盘']",5,419
2022/6/9,147,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '600318002728', '继续', '买入']",0,304
2022/6/9,148,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '买入']",0,262
2022/6/9,149,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '看看', '600938600318002728', '坚定', '持有']",5,288
2022/6/8,150,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '涨', '不', '起来', '，', '跌', '比', '谁', '都', '快']",-7,317
2022/6/8,151,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '买入']",0,283
2022/6/8,152,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '都', '说', '了', '要', '调', '2', '天', '，', '还', '往里', '进', '，', '不是']",0,276
2022/6/8,153,"['你', '这个', '股票', '是', '残疾', '了', '吗', '？', '怎么', '能', '这么', '弱', '，', '缺', '胳膊', '还是', '缺腿']",-7,596
2022/6/8,154,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '调整', '2', '天', '再涨']",1,403
2022/6/8,155,"['老套路', '，', '涨', '所谓', '核心', '大盘股', '稳', '指数', '，', '大多数', '股', '下跌', '割', '韭菜']",0,370
2022/6/8,156,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '破烂', '专治', '各种', '不服', '哈哈']",-1,337
2022/6/7,157,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '超短', '买入']",0,459
2022/6/7,158,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '高手', '在', '民间', '，', '谁', '说', '说', '往后', '怎么', '操作']",9,646
2022/6/7,159,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '买入', '600318']",0,587
2022/6/7,160,"['维科', '是', '真的', '治', '各种', '抱有幻想', '的', '妖股', '，', '长', '起来', '1', '-', '2', '分', '.', '跌', '起来']",13,425
2022/6/7,161,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '庄', '，', '跌', '起来', '毫不犹豫', '啊']",8,346
2022/6/7,162,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '买入', '002728']",0,284
2022/6/7,163,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '短线', '卖出']",0,471
2022/6/6,164,"['维科', '技术', '，', '扶不起', '的', '阿斗', '。']",-7,1261
2022/6/6,165,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '这', '是', '死', '了', '吗']",0,373
2022/6/6,166,"['这么', '多唱多', '？', '完', '犊子', '啦', '！']",0,905
2022/6/5,167,"['看见', 'E', '菜翁', '还', '在', '维科', '技术', '，', '我', '想', '笑', '。']",0,1027
2022/6/4,168,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '下周一', '买']",0,924
2022/6/4,169,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '有连板', '基因']",0,1193
2022/6/4,170,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '下', '一个', '连板', '600152', '，']",0,476
2022/6/3,171,"['再涨', '2', '元', '不是', '梦', '，', '翻倍', '可期', '！', '[', '发财', ']', '[', '发财', ']', '[', '发财', ']', '[', '发财', ']', '[']",0,494
2022/6/2,172,"['跟', '跌', '不', '跟涨', '，', '浪费', '行情']",-9,432
2022/6/2,173,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '此股', '也', '可以', '关注', '，', '遇到', '跌', '就', '进', '。']",-1,425
