time,no,review,score,read_volume
2022/6/28,58,"['茅台', '这辈子', '做', '最错', '的', '事', '，', '就是', '让', '你', '中标', '改建', '好好', '的', '茅台酒']",1,254
2022/6/28,59,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '诲', '诚太', '死气沉沉']",-5,209
2022/6/28,60,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '这', '垃圾', '看不懂', '了', '也', '算是', '捷报频传', '怎']",8,384
2022/6/28,61,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '就', '因为', '中国', '倆', '字', '才', '买', '的', '你', '13.2', '买', '的']",0,530
2022/6/28,62,"['大', '垃圾', '，', '大盘', '拉红', '了', '，', '你', '还', '睡觉']",-1,361
2022/6/28,63,"['可以', '涨', '了', '，', '散户', '都', '走', '完', '了']",1,399
2022/6/28,64,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '该', '启动', '一波', '了']",0,224
2022/6/28,65,"['可以', '发力', '了']",1,223
2022/6/28,66,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '真的', '垃圾股', '死股']",-1,328
2022/6/28,67,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '单看', '那个', '字', '都', '够', '牛逼', '，', '为什么', '组合']",0,501
2022/6/28,68,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '感觉', '你', '的', '业务', '都', '白接', '了', '股价', '天天', '跌']",-1,237
2022/6/28,69,"['下跌', '趋势', '，', '无底', '的', '垃圾股']",-2,231
2022/6/28,70,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '高度', '控盘', '了', '，', '散户', '数量', '下降', '不少', '，']",-1,231
2022/6/28,71,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '咋', '的', '？', '这', '股', '人气', '低迷', '纸糊', '！', '股评', '也']",-1,573
2022/6/28,72,"['刚才', '9.30', '就', '买', '了', '，', '下午', '可能', '有', '机会', '接回来', '。']",1,552
2022/6/27,73,"['今天', '应该', '属于', '抵抗性', '下跌']",-1,590
2022/6/27,74,"['海诚', '，', '接下来', '还会跌', '一周', '吗', '？', '跟', '上海', '九百', '的', '走势', '何其相似']",-1,1059
2022/6/27,75,"['9', '块钱', '满仓', '干']",0,184
2022/6/27,76,"['皮包公司', '股价', '不涨', '，', '原因', '是', '个', '.....']",0,1553
2022/6/27,77,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '分红', '了', '吗']",0,196
2022/6/27,78,"['9.45', '开盘', '追进去', '，', '一路', '下跌', '，', '垃圾']",-2,489
2022/6/27,79,"['这个', '还有', '希望', '么']",0,360
2022/6/27,80,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '这股', '还有', '戏', '吗', '这么久', '啦', '就是', '跌']",-1,202
2022/6/27,81,"['这个', '阵势']",0,441
2022/6/27,82,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '老', '的', '资讯', '发出', '来', '什么', '意思', '？', '无耻', '！']",-27,208
2022/6/27,83,"['中国海', '诚', '6', '月', '27', '日', '快速', '反弹']",6,302
2022/6/27,84,"['茅台', '酿酒', '制曲', '车间', '升级', '改造', '经验', '，', '可以', '为', '新兴', '酒', '品牌', '量身']",9,298
2022/6/27,85,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '真是', '浪费', '行情']",-7,527
2022/6/27,86,"['都', '放弃', '了', '没', '看到', '，', '一下', '就', '冲', '上', '一点']",0,243
2022/6/27,87,"['加油', '中国']",1,219
2022/6/27,88,"['近日', '，', '中国海', '诚', '所属', '中国', '轻工业', '武汉', '设计', '工程', '有限公司', '（']",0,288
2022/6/27,89,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '这', '主力', '跟', '神经病', '似的', '，', '没人', '买', '自己']",2,532
2022/6/27,90,"['忽然', '的', '把', '我', '吓死']",0,196
2022/6/27,91,"['毛', '的', '中国海', '诚', 'G', '企', '改革', '股', '！']",3,446
2022/6/27,92,"['[', '哭', ']']",0,192
2022/6/27,93,"['这个', '股在', '慢性', '自杀']",-1,203
2022/6/27,94,"['皮包公司', '股价', '不涨', '，', '原因', '是', '个']",0,179
2022/6/27,95,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '这跌', '起来', '不认', '爹妈']",7,270
2022/6/27,96,"['中国', '加油', '！']",1,188
2022/6/27,97,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '老', 'Z', '快', '熬不住', '了']",0,513
2022/6/27,98,"['五家', '企业', '转为', '投资', '公司', '，', '中国', '保利', '集团', '有限公司', '等', '12', '家企']",0,999
2022/6/27,99,"['小散', '拉', '起来', '的', '[', '捂脸', ']', '[', '捂脸', ']', '[', '捂脸', ']', '[', '捂脸', ']', '[', '捂脸', ']']",7,1422
2022/6/27,100,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '下午', '收', '十字星']",0,285
2022/6/27,101,"['成交量', '萎缩', '了', '，', '这块', '就是', '底部', '，', '加仓', '，', '拉', '起来', '，', '散户', '拉起']",6,299
2022/6/27,102,"['大家', '都', '散', '了', '吧', '！', '和', '他', '类似', '的', '同行', '，', '甘', '咨询', '的', 'K', '线', '，', '连涨', '了']",1,312
2022/6/27,103,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '妥妥', '的', '国企改革', '股', '。']",0,665
2022/6/27,104,"['中国海', '诚', '，', '9.72', '的', '本', '，', '看到', '目前', '已到', '新低', '，', '9.34', '应该', '是', '个']",-1,619
2022/6/27,105,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '今天', '如果', '不卖', '，', '明天', '开盘', '卖', '了', '，', '还']",0,629
2022/6/27,106,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '破位', '了', '兄弟', '们', '还', '不', '走', '？']",0,629
2022/6/27,107,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '主力', '抛售', '毫不留情']",2,583
2022/6/27,108,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '估计', '边', '几周', '跌']",-1,256
2022/6/27,109,"['该', '股票', '还', '没有', '下跌', '到位']",1.5,253
2022/6/27,110,"['MD', '.', '10', '块钱', '的', '时候', '没卖', '，', '现在', '赔', '了', '7000', '多']",-7,483
2022/6/27,111,"['为了', '发', '每股', '1', '毛钱', '红利', '，', '将', '股价', '打', '下来', '3', '元', '！']",1,371
2022/6/27,112,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '这个', '明天', '登记日', '，', '是不是', '明天', '不卖']",0,684
2022/6/27,113,"['8', '块', '等', '你']",0,236
2022/6/27,114,"['持币', '等', '跌']",-1,360
2022/6/27,115,"['8', '块', '等', '你']",0,236
2022/6/27,116,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '股友们', '成本', '多少']",0,1263
2022/6/26,117,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '弱弱', '的', '问下', '大家', '，', '这股', '到底', '属于', '什']",0,676
2022/6/26,118,"['中国', '海城', ' ', '指标', '在', '低位', '不断', '钝化', ' ', '股价', '不断', '下探', ' ', '走势', '极弱']",-1,998
2022/6/26,119,"['快', '了', '，', '周线', '四连阴', '，', '阴极', '阳升', '！']",0,303
2022/6/25,120,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '只', '需要', '看', '评论', '就', '知道', '该', '走', '了', '，', '舍', '不']",0,238
2022/6/25,121,"['中国海', '诚', '连跌', '超', '一周', '，', '太', '让', '股民', '失望', '了', '…', '…']",-1,948
2022/6/25,122,"['分红', '了', '吗', '？']",0,500
2022/6/25,123,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '属', '不', '属于', '是', '趋势', '股', '方向', '没错', '吧']",0,223
2022/6/25,124,"['天天', '冲高', '出货', '，', '7', '块', '见', '！']",0,271
2022/6/25,125,"['分红', '到', '了', '100', '手', '1430', '块', '，', '希望', '主力', '有', '格局', '一点', '明天', '给', '个', '涨']",7.5,711
2022/6/25,126,"['我', '被', '博众', '老师', '骗', '了', '，', '买', '两只', '股', '都', '在', '下跌', '。']",-2,722
2022/6/25,127,"['电池', '都', '在', '涨', '，', '中国海', '诚', '没有', '电池', '么']",1,613
2022/6/24,128,"['中国海', '诚', '：', '公司', '具备', '相关', '新能源', '锂电', '业务', '技术储备']",0,1738
2022/6/24,129,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '9.45', '的', '本', '？', '何时能', '解套', '啊']",1,524
2022/6/24,130,"['新手', '入市', '一个月', '，', '9.7', '的', '本', '，', '继续', '持有', '，', '耐心', '等待', '，', '磨练']",10,217
2022/6/24,131,"['光头', '光脚', '的', '阴线']",0,430
2022/6/24,132,"['10.8', '的', '本', '被套', '了', '，', '下周', '回本', '就', '清仓', '！']",-2,464
2022/6/24,133,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '量', '再', '少点', '就', '完美', '了']",9,213
2022/6/24,134,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '去', '板块', '股', '吧', '看', '了', '下', '说', '这个', '板块', '是', '两']",0,241
2022/6/24,135,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '股', '吧', '里', '有', '大神', '吗', '，', '出来', '探讨', '探讨', '了']",0,210
2022/6/24,136,"['谁', '知道', '中国海', '诚', '里面', '包含', '什么', '产品', '求', '告知']",0,201
2022/6/24,137,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '这股', '主力', '是不是', '跑光', '了', '啊', '一直', '一动']",7,388
2022/6/24,138,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '有点', '过分', '了', '吧', '，', '还', '跌', '啊']",-0.75,215
2022/6/24,139,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '我', '13', '的', '本', '，', '何时', '才能', '回', '啊', '[', '滴汗', ']']",5,434
2022/6/24,140,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '真是', '越过', '山丘', '跌跌不休']",-1,197
2022/6/24,141,"['为什么', '大盘', '跌', '他', '也', '跌', '，', '大盘', '涨', '他', '还', '跌', '。']",-1.5,352
2022/6/24,142,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '垃圾', '太多', '要', '清理', '清理']",-1,209
2022/6/24,143,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '5', '日线', '都', '过', '不了']",0,188
2022/6/24,144,"['主力', '都', '跑', '了', '吗', '？']",7,205
2022/6/24,145,"['昨天', '全仓换', '了', '云天化', '，', '立马', '回本', '了']",0,235
2022/6/24,146,"['中国海', '诚']",0,915
2022/6/24,147,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '出事', '了', '，', '跑']",-1,226
2022/6/24,148,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '有点', '了', '吧', '，', '看来', '月底', '没戏', '了', '，', '盘整']",-0.5,379
2022/6/24,149,"['开盘', '就', '跌', '…', '…']",-1,408
2022/6/24,150,"['就', '为了', '躲', '你', '分红', '，', '我', '今天', '清仓', '了', '。']",-1,719
2022/6/24,151,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '还', '没有', '拉升', '的', '底部', '汽车', '股', '业绩', '爆增']",0.5,353
2022/6/23,152,"['买入', '10000', '股', '，', '等待', '明天', '分红', '。']",0,654
2022/6/23,153,"['跌到', '没有', '脾气', '了']",5,443
2022/6/23,154,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '补缺', '口时', '可', '重仓', '！']",0,837
2022/6/23,155,"['要', '分红', '了', '，', '注意', '破', '60', '线', '下跌', '，', '有', '分红', '一般', '都', '不', '会涨', '了', '的', '，']",-2,1678
2022/6/23,156,"['这', '破股', '一直', '跌跌不休', '，', '上当', '了']",-3,563
2022/6/23,157,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '今天', '收', '十字星', '，', '不要', '追高']",0,212
2022/6/23,158,"['国企改革', '有', '好长', '一段时间', '没', '扔', '炸弹', '了', '，', '下', '一个', '会', '是', '中国海']",0,262
2022/6/23,159,"['9', '阴', '白骨', '爪', '，', '就是', '这样', '练成', '的', '。', '牛', '掰', '！']",0,267
2022/6/23,160,"['唉', '，', '还', '在', '跌', '啊']",-0.5,336
2022/6/23,161,"['九阴', '白骨', '爪']",0,262
2022/6/22,162,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '这个', '票', '一点', '有', '没', '高人', '来', '讲解', '一下', '现']",-2.5,550
2022/6/22,163,"['明天', '补缺', '口', ' ', '是', '必然', '。']",9,868
2022/6/22,164,"['守住', '了', '一只', '垃圾', '半个', '月', '，', '天天', '跌']",-2,390
2022/6/22,165,"['快', '关门', '了', '吗', '？']",-1,235
2022/6/22,166,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '持股', '待涨']",0,202
2022/6/22,167,"['主力', '哥', ' ', ' ', '就', '在', '这个', '先', '波动', '到', '分红', '算了', '，', '之后', '在', '拉', ' ', '，', '你', '看']",6,303
2022/6/22,168,"['害虫', '我', '拿', '什么', '来', '拯救', '你', '呀', '[', '笑', '哭', ']']",4,212
2022/6/22,169,"['小', '趴菜']",0,191
2022/6/22,170,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '十二块', '的', '本', '有', '多少']",0,459
2022/6/22,171,"['没有', '人要', '他', '的', '红利']",-1,192
2022/6/22,172,"['肯定', '是', '不会', '走', '的', '就', '这样', '扔', '着', '了']",0,202
2022/6/22,173,"['这个', '股票', '到', '20', '元', '没有', '问题']",1,736
2022/6/21,174,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '不太懂', '，', '问', '一下', '，', '今天', '买', '了', '分红', '吗']",0,497
2022/6/21,175,"['垃圾', '太多', '！']",-1,188
2022/6/21,176,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '一泄', '千里', '啊']",0,427
2022/6/21,177,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '马', '的', '一泄', '千里']",0,172
2022/6/21,178,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '真是', '垃圾']",-1,174
2022/6/21,179,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '什么', '时候', '到', '6', '块', '多', '的', '时候', '我', '在', '建仓']",0,203
2022/6/21,180,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '，', '把', '我', '套', '的', '死死的']",0,187
2022/6/21,181,"['这货无药', '可救', '了']",0,188
2022/6/21,182,"['又触', '碰', '缺口', '，', '太', '可怜', '了', '，', '这', '垃圾股']",-4,361
2022/6/21,183,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '是不是', '因为', '我', '补仓', '了', '，', '就', '一直跌', '？']",-1,525
2022/6/21,184,['垃圾'],-1,173
2022/6/21,185,"['补缺', '口', '瞧不起', '你']",0,215
2022/6/21,186,"['跟', '跌', '不', '跟涨', '的', '玩意']",-2,179
2022/6/21,187,"['今天', '估计', '要', '大跌']",-1,395
2022/6/21,188,"['买入', '时机', '到', '了', '，', '准备', '挂单', '买入', '一些', '。']",0,184
2022/6/21,189,"['大家', '拿', '好', '手里', '的', '筹码', '，', '跌', '不动', '了']",-2,215
2022/6/21,190,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '垃圾', '，', '天天', '跌']",-2,196
2022/6/21,191,"['只值', '五六块', '，', '不能', '再多', '了']",0,335
2022/6/21,192,"['好', '一个', '九阴真经']",0,192
2022/6/21,193,"['走', '了', '留下', '的', '发财']",0,458
2022/6/21,194,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '皮包公司']",0,186
2022/6/21,195,"['五个', '涨停', '！']",1,895
2022/6/21,196,"['不看好', '就', '滚', '远点']",-1,171
2022/6/21,197,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '还', '玩个', '急涨', '慢跌', '。']",0,189
2022/6/21,198,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '没有', '人', '关注', '的', '股', '，', '没', '热度', '，', '注定', '是']",1,193
2022/6/21,199,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '我', '是', '13', '块', '多', '买', '的', '，', '都', '不慌']",0,403
2022/6/21,200,"['今年', '之内', '上', '20', '，', '不看好', '的', '，', '滚', '远点']",-1,492
2022/6/21,201,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '来点', '李子', '吃', '，', '吃', '了', '股票', '硬邦邦的']",0,360
2022/6/21,202,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '这个', '走势', '如何']",0,558
2022/6/21,203,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '坚持', '就是', '胜利', '，', '你', '就是', '用', '刮骨刀', '也']",1,735
2022/6/21,204,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$']",0,187
2022/6/21,205,"['主力', '快来']",7,174
2022/6/21,206,"['我要', '拿到', '20', '元']",0,244
2022/6/21,207,['吃'],0,168
2022/6/21,208,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '今天', '走势', '预测']",0,224
2022/6/21,209,"['9.43', '挂', '了', '买单', ' ', ' ', '主力', '哥', ' ', ' ', '有', '机会', '买进', '不', '？']",8,214
